,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper,log_weighted_avg,log_suspended_solids,log_ammonia,log_ophosph,region,popn_mode,gc_per_day,log_gc_per_day,rna_7d_avg
335,2020-09-19,4312.022696715233,164.8211487603817,34.30177272725793,4.55188265811949,7.498117357167869,17633673.266087756,2.0,7.874332397291121,1.0,0.0,0.0,24.77955888429741,114988.83105005922,1.2,1.307142857142857,1.4142857142857141,3.634681038132356,2.217012936733924,1.5353165651090013,0.6581910579590599,North East,114988.83105005922,198333779742.64346,11.297396688519216,5674.370183874754
336,2020-09-20,7080.29685446215,79.8305619835195,34.03765289255122,4.156589232803463,7.498117357167869,17633673.266087756,2.0,11.173418505825145,1.0,0.0,0.0,23.73364710743793,114988.83105005922,1.2,1.3142857142857143,1.4285714285714284,3.8500514666660615,1.902169186586376,1.5319596051447066,0.6187371082826794,North East,114988.83105005922,325662023512.80554,11.512767117052922,6143.798368178003
337,2020-09-21,9912.243526592294,255.28239669413418,32.58471900824025,4.062237139702287,7.498117357167869,17633673.266087756,2.0,5.853809927270126,1.0,0.0,0.0,25.08809490358705,114988.83105005922,1.2,1.3214285714285714,1.4428571428571426,3.9961719633595347,2.4070208685364065,1.513013980243483,0.6087652724557956,North East,114988.83105005922,455918918482.5458,11.658887613746394,6342.51880500027
338,2020-09-22,6905.793235673844,275.75305785102444,32.56589256196464,4.404706585482758,7.498117357167869,17633673.266087756,2.0,9.988482330732893,1.0,0.0,0.0,25.055232231410606,114988.83105005922,1.2,1.3285714285714285,1.457142857142857,3.8392135711246174,2.44052033707039,1.5127629857627907,0.64391698367885,North East,114988.83105005922,317635636657.41656,11.501929221511478,6130.516179666735
339,2020-09-23,3899.342944755394,296.2237190079147,32.54706611568903,4.747176031263229,7.498117357167869,17633673.266087756,2.0,14.12315473419566,1.0,0.0,0.0,25.02236955923416,114988.83105005922,1.2,1.3357142857142856,1.4714285714285713,3.590991432793815,2.471619830086048,1.5125118461394274,0.6764353362030504,North East,114988.83105005922,179352354832.28735,11.253707083180675,5507.790492177396
340,2020-09-24,13457.94403902283,223.48838842946958,27.62237190079147,3.834883870802766,7.498117357167869,17633673.266087756,2.0,19.805274759286654,0.7452933884310973,0.2547066115689027,0.0,25.00114400827009,114988.83105005922,1.2,1.342857142857143,1.4857142857142855,4.128978718082073,2.3492549638348086,1.4412609682034092,0.5837522170377579,North East,114988.83105005922,619005301353.739,11.791694368468933,6730.198833741437
341,2020-09-25,23016.545133290267,150.75305785102444,22.697677685893915,2.922591710342303,7.498117357167869,17633673.266087756,2.0,25.487394784377646,0.49058677686219465,0.5094132231378053,0.0,24.979918457306013,114988.83105005922,1.2,1.35,1.4999999999999998,4.362040135012624,2.17826613006166,1.3559814246030075,0.4657681481215326,North East,114988.83105005922,1058658247875.1909,12.024755785399483,9797.74120435886
342,2020-09-26,21105.12449019889,190.09413223137807,29.311185950395735,3.5575305303776714,7.498117357167869,17633673.266087756,2.0,19.926222701647042,0.5,0.5,0.0,26.314193112953127,114988.83105005922,1.2,1.3571428571428572,1.514285714285714,4.324387918217362,2.2789687114006147,1.4670333906422182,0.5511486358449118,North East,114988.83105005922,970741437717.5789,11.987103568604223,12196.755746285096
343,2020-09-27,19193.703847107514,229.43520661173167,35.924694214897556,4.19246935041304,7.498117357167869,17633673.266087756,2.0,14.365050618916436,0.5094132231378053,0.49058677686219465,0.0,27.64846776860024,114988.83105005922,1.2,1.3642857142857143,1.5285714285714285,4.2831587894904,2.360660060749298,1.555393080178627,0.6224698963240041,North East,114988.83105005922,882824627559.967,11.94587443987726,13927.242459520146
344,2020-09-28,10479.555025976584,260.3765289255122,29.075305785102444,3.7094131493679443,7.498117357167869,17633673.266087756,2.0,6.176452791028089,1.0,0.49058677686219465,0.0,21.350959641875384,114988.83105005922,1.2,1.3714285714285714,1.5428571428571427,4.0203428423933465,2.415601833131371,1.463524290901236,0.569305207148529,North East,114988.83105005922,482012712944.7282,11.683058492780207,14008.286959432187
345,2020-09-29,8730.043158091914,242.64119834706707,30.32059917353354,4.079235937817797,7.498117357167869,17633673.266087756,2.0,6.093867906840504,1.0,0.24529338843109733,0.0,23.898588016529327,114988.83105005922,1.2,1.3785714285714286,1.5571428571428572,3.941016390701542,2.384964542184875,1.4817377792551407,0.6105788250839538,North East,114988.83105005922,401542983106.22266,11.603732041088401,14268.894091206197
346,2020-09-30,6980.531290207244,224.90586776862193,31.565892561964638,4.44905872626765,7.498117357167869,17633673.266087756,2.0,6.01128302265292,1.0,0.0,0.0,26.44621639118327,114988.83105005922,1.2,1.3857142857142857,1.5714285714285714,3.843888478156738,2.352000786277297,1.4992180740136194,0.648268138345405,North East,114988.83105005922,321073253267.7171,11.506604128543598,14709.063854842176
347,2020-10-01,11602.73519488379,227.54706611568903,30.056479338826833,4.100000023841858,7.498117357167869,17633673.266087756,2.0,11.352467303464234,1.0,0.24529338843109733,0.0,26.31037286501319,114988.83105005922,1.2,1.3928571428571428,1.5857142857142859,4.064560380607976,2.357071240290748,1.4779381082114194,0.6127838592451958,North East,114988.83105005922,533673982817.2272,11.727276030994837,14444.034019965171
348,2020-10-02,16224.939099560335,230.18826446275614,28.547066115689027,3.750941321416066,7.498117357167869,17633673.266087756,2.0,16.69365158427555,1.0,0.49058677686219465,0.0,26.174529338843108,114988.83105005922,1.2,1.4,1.6,4.210183075347628,2.362083178507564,1.4555614808746846,0.574140270233224,North East,114988.83105005922,746274712366.7373,11.872898725734489,13473.804586575181
349,2020-10-03,9469.464140630593,175.09413223137807,18.25088626826153,2.425470672628962,7.498117357167869,17633673.266087756,2.0,9.086558876575658,1.0,0.24529338843109733,0.0,26.514617975206008,114988.83105005922,1.2142857142857142,1.4,1.5857142857142859,3.9763254037813405,2.2432715922157525,1.261283958768924,0.38479602775927363,North East,114988.83105005922,435553044880.6262,11.639041054168201,11811.56739377971
350,2020-10-04,2713.9891817008493,120.00000000000001,7.9547064208340394,1.100000023841858,7.498117357167869,17633673.266087756,2.0,1.4794661688757655,1.0,0.0,0.0,26.854706611568904,114988.83105005922,1.2285714285714284,1.4,1.5714285714285714,3.433608112175233,2.0791812460476247,0.9006241560549415,0.04139269457130433,North East,114988.83105005922,124831377394.51497,11.096323762562093,9457.322441578759
351,2020-10-05,7330.182865426747,120.18826446275612,11.565892561964638,1.4075305542195289,7.54905863090022,17633673.266087756,2.0,27.46695076524091,1.0,0.0,0.0,23.53178278237197,114988.83105005922,1.2428571428571427,1.4,1.5571428571428572,3.865114809082485,2.0798620639405434,1.063179153732523,0.14845783115032088,North East,114988.83105005922,337155663631.4381,11.527830459469346,9007.412132928783
352,2020-10-06,8518.500303246916,142.82946280982318,14.820599173533541,1.8311185828942158,7.54905863090022,17633673.266087756,2.0,21.79775060827681,1.0,0.0,0.0,24.99073450413369,114988.83105005922,1.2571428571428571,1.4,1.5428571428571427,3.930363143199428,2.1548178027896485,1.1708657618416327,0.2627164700411876,North East,114988.83105005922,391812956867.97516,11.593078793586288,8977.191725093782
353,2020-10-07,9706.817741067083,165.47066115689026,18.075305785102444,2.2547066115689027,7.54905863090022,17633673.266087756,2.0,16.128550451312712,1.0,0.0,0.0,26.44968622589541,114988.83105005922,1.2714285714285714,1.4,1.5285714285714285,3.9870768752209127,2.218721002177072,1.2570856531123122,0.35309003833538133,North East,114988.83105005922,446470250104.51215,11.649792525607772,9366.66121807376
354,2020-10-08,9706.817741067083,121.05538016513052,15.69795247931799,2.0292359562602624,7.54905863090022,17633673.266087756,2.0,16.128550451312712,1.0,0.0,0.0,26.32813774104594,114988.83105005922,1.2857142857142856,1.4,1.514285714285714,3.9870768752209127,2.082984095918222,1.1958430100574355,0.3073325490263412,North East,114988.83105005922,446470250104.51215,11.649792525607772,9095.815867528514
355,2020-10-09,9706.817741067083,76.64009917337076,13.32059917353354,1.8037653009516224,7.54905863090022,17633673.266087756,2.0,16.128550451312712,1.0,0.0,0.0,26.20658925619647,114988.83105005922,1.2999999999999998,1.4,1.4999999999999998,3.9870768752209127,1.884456058054045,1.1245237602627212,0.25618002814350366,North East,114988.83105005922,446470250104.51215,11.649792525607772,8164.655673458052
356,2020-10-10,10895.13517888725,136.05538016513052,18.4620723140247,2.4339425439873072,7.54905863090022,17633673.266087756,2.0,10.459350294348614,1.0,0.0,0.0,26.51555929751979,114988.83105005922,1.2999999999999998,1.3928571428571428,1.4857142857142855,4.037232623024734,2.1337157201681736,1.266280447720929,0.3863103219943821,North East,114988.83105005922,501127543341.0491,11.699948273411595,8368.322964637573
357,2020-10-11,12083.452616707418,195.47066115689026,23.603545454515857,3.0641197870229924,7.54905863090022,17633673.266087756,2.0,4.790150137384514,1.0,0.0,0.0,26.82452933884311,114988.83105005922,1.2999999999999998,1.3857142857142857,1.4714285714285713,4.082191043402974,2.2910815819168366,1.3729772426176858,0.486305739363373,North East,114988.83105005922,555784836577.586,11.744906693789833,9706.817741067085
358,2020-10-12,18709.5511542882,158.9391239663879,26.62237190079147,3.3169437512711895,7.498117357167869,17633673.266087756,2.0,33.22887648389204,1.0,1.0,0.0,24.41673994491309,114988.83105005922,1.2999999999999998,1.3785714285714286,1.457142857142857,4.27206336881727,2.201230814962414,1.425246746012279,0.5207381068165385,North East,114988.83105005922,860555766681.1547,11.93477901920413,11332.441782333004
359,2020-10-13,10539.77402428353,114.93135950379457,18.075305785102444,2.284883858881837,7.498117357167869,17633673.266087756,2.0,17.713331015493573,1.0,0.5,0.0,24.991703305789876,114988.83105005922,1.2999999999999998,1.3714285714285714,1.4428571428571426,4.022831299580629,2.0604385439297834,1.2570856531123122,0.35886412968873893,North East,114988.83105005922,484782517833.6566,11.685546949967488,11621.19517105252
360,2020-10-14,2369.996894278859,70.92359504120124,9.528239669413415,1.2528239664924843,7.498117357167869,17633673.266087756,2.0,2.1977855470951115,1.0,0.0,0.0,25.566666666666663,114988.83105005922,1.2999999999999998,1.3642857142857143,1.4285714285714284,3.374747776896839,1.8507907414097708,0.9790126726765088,0.0978900528363766,North East,114988.83105005922,109009268986.15872,11.037463427283699,10573.07790722563
361,2020-10-15,4306.6681295263115,92.91473140491159,11.282946280982319,1.6556479395065047,7.498117357167869,17633673.266087756,2.0,11.960603551265036,1.0,0.0,0.0,25.83773533057844,114988.83105005922,1.2999999999999998,1.3571428571428572,1.4142857142857141,3.6341414064576143,1.9680845757876322,1.0524225204359117,0.21896799296532315,North East,114988.83105005922,198087493573.91025,11.296857056844473,9801.627962719807
362,2020-10-16,6243.339364773764,114.90586776862195,13.037652892551224,2.0584719125205253,7.498117357167869,17633673.266087756,2.0,21.72342155543496,1.0,0.0,0.0,26.10880399449022,114988.83105005922,1.2999999999999998,1.35,1.4,3.7954169422103052,2.06034220688207,1.115199414435698,0.31354494550374173,North East,114988.83105005922,287165718161.66174,11.458132592597165,9306.845337535047
363,2020-10-17,8169.843627226279,119.20819008272804,16.80177272725793,2.2584719309629904,7.498117357167869,17633673.266087756,2.0,20.986319317921744,1.0,0.0,0.0,25.383333333333333,114988.83105005922,1.2714285714285714,1.3285714285714287,1.3857142857142857,3.9122137441110363,2.0763060942091287,1.2253551058359777,0.3538146973753243,North East,114988.83105005922,375776307422.6102,11.574929394497897,8917.517973012053
364,2020-10-18,10096.347889678793,123.51051239683412,20.565892561964638,2.458471949405456,7.498117357167869,17633673.266087756,2.0,20.249217080408528,1.0,0.0,0.0,24.657862672176442,114988.83105005922,1.2428571428571427,1.3071428571428572,1.3714285714285712,4.004164306635082,2.09170392343892,1.3131475626817697,0.3906652574551726,North East,114988.83105005922,464386896683.55865,11.666879957021942,8633.64586915082
365,2020-10-19,33039.811306237876,191.31785123929276,36.73533057844513,4.624474405346724,7.498117357167869,17633673.266087756,2.0,21.655758710376297,0.0,1.0,0.0,23.251291735541585,114988.83105005922,1.2142857142857142,1.2857142857142858,1.357142857142857,4.5190375583549525,2.2817554945072724,1.5650839523809825,0.665062380139105,North East,114988.83105005922,1519683712087.5293,12.181753208741812,10680.825890857916
366,2020-10-20,23681.13809441528,233.20599173533543,30.6694380164805,3.8414731296923743,7.498117357167869,17633673.266087756,2.0,17.603823161811178,0.5,0.5,0.0,24.980047865015905,114988.83105005922,1.1857142857142855,1.2642857142857145,1.3428571428571427,4.374402570358619,2.367739704509636,1.4867058180895103,0.5844977997349291,North East,114988.83105005922,1089226554964.736,12.037118220745478,12558.163615162452
367,2020-10-21,14322.464882592685,275.09413223137807,24.603545454515864,3.0584718540380242,7.498117357167869,17633673.266087756,2.0,13.551887613246057,1.0,0.0,0.0,26.70880399449022,114988.83105005922,1.157142857142857,1.242857142857143,1.3285714285714285,4.156017766071595,2.439481326970158,1.390997694923851,0.48550448820402936,North East,114988.83105005922,658769397841.9426,11.818733416458455,14265.659042064426
368,2020-10-22,15026.530767990116,225.1882644627561,25.358252066084766,3.282059893511496,7.498117357167869,17633673.266087756,2.0,13.37348644328192,1.0,0.24529338843109733,0.0,26.54245110192815,114988.83105005922,1.1285714285714286,1.2214285714285715,1.314285714285714,4.176858724949512,2.3525457537997796,1.404119314500848,0.5161465021235964,North East,114988.83105005922,691153283099.5729,11.839574375336372,15797.067990416399
369,2020-10-23,15730.596653387545,175.28239669413415,26.112958677653666,3.5056479329849686,7.498117357167869,17633673.266087756,2.0,13.195085273317783,1.0,0.49058677686219465,0.0,26.376098209366077,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.196745195500563,2.243738302845216,1.4168560814967213,0.5447682983979845,North East,114988.83105005922,723537168357.203,11.859460845887423,17152.39046021837
370,2020-10-24,17898.956679024846,228.48838842946955,29.471210743738425,3.8744743738611866,7.498117357167869,17633673.266087756,2.0,15.343638297663999,0.7452933884310973,0.5,0.0,24.898274242424737,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.252827716915768,2.358864134519034,1.4693979780122437,0.5882127927738471,North East,114988.83105005922,823272042214.6869,11.915543367302629,18542.26375333245
371,2020-10-25,20067.31670466215,281.69438016480495,32.829462809823184,4.243300814737404,7.498117357167869,17633673.266087756,2.0,17.492191322010214,0.49058677686219465,0.5094132231378053,0.0,23.420450275483397,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.302489304811021,2.4497781828474703,1.5162637764046902,0.627703820724829,North East,114988.83105005922,923006916072.1708,11.965204955197882,19966.68786975864
372,2020-10-26,37502.39186195063,195.8471900824025,23.603545454515857,2.966002408257553,7.498117357167869,17633673.266087756,2.0,13.999644616369585,1.0,1.0,0.0,23.68744903581626,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.5740589674429195,2.291917344888421,1.3729772426176858,0.4721714993196531,North East,114988.83105005922,1724942480714.7827,12.236774617829779,20604.199377717607
373,2020-10-27,34467.888542339664,215.37652892551222,25.112958677653666,3.265061158367061,7.498117357167869,17633673.266087756,2.0,24.30013025178885,1.0,0.7547066115689027,0.0,25.168881404960427,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.53741467991224,2.333198373458088,1.3998978820352417,0.5138913205245931,North East,114988.83105005922,1585368884898.947,12.2001303302991,22145.16372742109
374,2020-10-28,31433.385222728703,234.90586776862196,26.62237190079147,3.564119908476569,7.498117357167869,17633673.266087756,2.0,34.600615887208114,1.0,0.5094132231378053,0.0,26.650313774104593,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.497391154940025,2.3708938652565568,1.425246746012279,0.5519523066762014,North East,114988.83105005922,1445795289083.1116,12.160106805326885,24589.58091886909
375,2020-10-29,43097.32588252074,202.64119834706707,24.848838842946957,3.458471949405456,7.498117357167869,17633673.266087756,2.0,153.27319780178752,1.0,0.7547066115689027,0.0,25.87637534434746,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.634450323745545,2.306727745051243,1.3953060994724544,0.5388842576009865,North East,114988.83105005922,1982284449845.8083,12.297165974132405,28599.69450665918
376,2020-10-30,54761.26654231278,170.37652892551222,23.075305785102444,3.3528239903343424,7.498117357167869,17633673.266087756,2.0,271.9457797163669,1.0,1.0,0.0,25.102436914590328,114988.83105005922,1.0999999999999999,1.2000000000000002,1.2999999999999998,4.738473484129165,2.231409766133611,1.3631474648399962,0.5254107553277412,North East,114988.83105005922,2518773610608.506,12.401189134516025,34175.504490791354
377,2020-10-31,59760.02299494688,195.09413223137807,24.830012396671346,3.357530601903245,7.498117357167869,17633673.266087756,2.0,196.03401147975467,1.0,1.0,0.0,25.518042011014128,114988.83105005922,1.0999999999999999,1.192857142857143,1.2857142857142856,4.776410755918731,2.2902442074885423,1.39497693638117,0.5260199796958233,North East,114988.83105005922,2748694075085.44,12.439126406305592,40155.65682163736
378,2020-11-01,64758.77944758098,219.8117355372439,26.58471900824025,3.3622372134721474,7.498117357167869,17633673.266087756,2.0,120.12224324314244,1.0,1.0,0.0,25.933647107437928,114988.83105005922,1.0999999999999999,1.1857142857142857,1.2714285714285714,4.811298654717287,2.342050875271327,1.4246320743242376,0.5266283506465028,North East,114988.83105005922,2978614539562.3745,12.474014305104147,46540.15149919719
379,2020-11-02,52294.32823196964,189.24694214897556,20.58471900824025,2.7131785609743586,7.498117357167869,17633673.266087756,2.0,113.4650722481334,1.0,0.5094132231378053,0.0,22.941528099175972,114988.83105005922,1.0999999999999999,1.1785714285714286,1.2571428571428571,4.7184545884632225,2.2770288709010122,1.3135449430360249,0.4334783766933975,North East,114988.83105005922,2405305469576.9194,12.381170238850082,48653.28526634276
380,2020-11-03,53778.157907561,154.11295867765367,22.094132231378055,2.9112958443723658,7.498117357167869,17633673.266087756,2.0,84.89079935591293,1.0,0.7547066115689027,0.0,23.74872658402002,114988.83105005922,1.0999999999999999,1.1714285714285715,1.2428571428571427,4.730605922017389,2.1878391581576095,1.3442769488933384,0.46408634046113373,North East,114988.83105005922,2473555005526.375,12.393321572404249,51411.895175660095
381,2020-11-04,55261.98758315236,118.97897520633175,23.603545454515857,3.1094131277703734,7.498117357167869,17633673.266087756,2.0,56.31652646369246,1.0,1.0,0.0,24.555925068864063,114988.83105005922,1.0999999999999999,1.1642857142857144,1.2285714285714284,4.742426500936484,2.0754702239253735,1.3729772426176858,0.49267842779788246,North East,114988.83105005922,2541804541475.831,12.405142151323345,54815.98122714919
382,2020-11-05,95762.83249077844,164.30122314040977,26.094132231378055,3.533001217171849,7.498117357167869,17633673.266087756,2.0,208.80654075360562,1.0,1.0,0.0,25.44903119834381,114988.83105005922,1.0999999999999999,1.157142857142857,1.2142857142857142,4.981196983230877,2.2156407965522456,1.4165428588312405,0.5481437870558267,North East,114988.83105005922,4404662466462.897,12.643912633617736,62339.62502832887
383,2020-11-06,136263.6773984045,209.62347107448778,28.58471900824025,3.956589306573324,7.498117357167869,17633673.266087756,2.0,361.29655504351877,1.0,1.0,0.0,26.342137327823558,114988.83105005922,1.0999999999999999,1.15,1.2,5.134380105227804,2.3214399080228016,1.4561339273961713,0.5973209728979184,North East,114988.83105005922,6267520391449.964,12.797095755614665,73982.82657919911
384,2020-11-07,89798.88143928567,204.90586776862193,29.594132231378055,3.884883886090125,7.498117357167869,17633673.266087756,2.0,225.58755019120866,1.0,1.0,0.0,26.363049104683043,114988.83105005922,1.0857142857142856,1.1428571428571428,1.2,4.953270927003925,2.3115543952144972,1.471205609972703,0.5893780428579292,North East,114988.83105005922,4130347362522.5273,12.615986577390785,78274.09207124752
385,2020-11-08,43334.08548016684,200.1882644627561,30.603545454515857,3.8131784656069265,7.498117357167869,17633673.266087756,2.0,89.87854533889855,1.0,1.0,0.0,26.383960881542524,114988.83105005922,1.0714285714285714,1.1357142857142857,1.2,4.636829635672971,2.3014386144597117,1.4857717428912705,0.5812871317395831,North East,114988.83105005922,1993174333595.0916,12.29954528605983,75213.42150447406
386,2020-11-09,69636.4393507765,114.48948760316588,28.58471900824025,3.7131785609743586,7.498117357167869,17633673.266087756,2.0,68.32837370184961,1.0,1.0,0.0,22.3647657024775,114988.83105005922,1.0571428571428572,1.1285714285714286,1.2,4.842836556674995,2.058765611693106,1.4561339273961713,0.5697458342736232,North East,114988.83105005922,3202965103773.6543,12.505552207061855,77690.8659500179
387,2020-11-10,68778.5998467514,179.88594214865003,29.848838842946954,3.886766528922257,7.498117357167869,17633673.266087756,2.0,117.35425314265254,1.0,1.0,0.0,24.297000826444755,114988.83105005922,1.0428571428571427,1.1214285714285712,1.2,4.837453330470887,2.254997225125312,1.4749274411970705,0.5895884541259923,North East,114988.83105005922,3163508319055.0903,12.500168980857747,79833.7862270451
388,2020-11-11,67920.76034272631,245.28239669413418,31.112958677653662,4.060354496870155,7.498117357167869,17633673.266087756,2.0,166.38013258345546,1.0,1.0,0.0,26.22923595041201,114988.83105005922,1.0285714285714285,1.114285714285714,1.2,4.832002538996822,2.3896663810929484,1.4929413121785011,0.6085639521273553,North East,114988.83105005922,3124051534336.5273,12.494718189383683,81642.18233555567
389,2020-11-12,50307.962966647225,263.30012396671344,30.60354545451586,4.107530601903244,7.498117357167869,17633673.266087756,2.0,95.44355202912467,1.0,0.7452933884310973,0.0,26.36933374655571,114988.83105005922,1.0142857142857142,1.107142857142857,1.2,4.701636732546279,2.4204510635802303,1.4857717428912705,0.613580807697655,North East,114988.83105005922,2313941541617.7734,12.36435238293314,75148.62954639408
390,2020-11-13,32695.165590568144,281.31785123929274,30.094132231378055,4.154706706936334,7.498117357167869,17633673.266087756,2.0,24.506971474793872,1.0,0.49058677686219465,0.0,26.509431542699406,114988.83105005922,1.0,1.0999999999999999,1.2,4.514483541267154,2.449197291527939,1.4784818248976408,0.6185403710671975,North East,114988.83105005922,1503831548899.02,12.177199191654013,60353.1278595603
391,2020-11-14,32805.20068681699,265.75305785102444,31.10354545451586,4.0848839922563425,7.498117357167869,17633673.266087756,2.0,39.155360197379665,1.0,0.7452933884310973,0.0,26.28947024793451,114988.83105005922,1.0,1.0928571428571427,1.1857142857142857,4.5159426989112,2.4244782703738332,1.4928098965371408,0.611179727395161,North East,114988.83105005922,1508892671735.8743,12.17865834929806,52211.17346635049
392,2020-11-15,32915.23578306584,250.18826446275614,32.112958677653666,4.015061277576351,7.498117357167869,17633673.266087756,2.0,53.803748919965464,1.0,1.0,0.0,26.06950895316961,114988.83105005922,1.0,1.0857142857142856,1.1714285714285713,4.517396970438812,2.39826693445972,1.5066803204585624,0.6036921778364166,North East,114988.83105005922,1513953794572.7285,12.180112620825671,50722.76636676463
393,2020-11-16,53070.78963529462,264.905867768622,47.26466942155487,5.3830562919239515,7.498117357167869,17633673.266087756,2.0,81.33010740372856,1.0,1.0,0.0,22.276466942155487,114988.83105005922,1.0,1.0785714285714285,1.157142857142857,4.724855549504266,2.4230915781964764,1.6745366246988096,0.7310289213620601,North East,114988.83105005922,2441019225226.4507,12.387571199891125,48356.24497883865
394,2020-11-17,35906.953409698945,257.54706611568906,40.424694214897556,4.89341071951282,7.498117357167869,17633673.266087756,2.0,48.114671879697916,1.0,0.7547066115689027,0.0,23.90665337466208,114988.83105005922,1.0,1.0714285714285714,1.1428571428571428,4.555178558189679,2.4108566069169504,1.6066467434507972,0.6896116690058207,North East,114988.83105005922,1651559439660.088,12.217894208576539,43660.29548783115
395,2020-11-18,18743.11718410327,250.18826446275614,33.58471900824025,4.40376514710169,7.498117357167869,17633673.266087756,2.0,14.899236355667265,1.0,0.5094132231378053,0.0,25.536839807168676,114988.83105005922,1.0,1.0642857142857143,1.1285714285714286,4.272841820451176,2.39826693445972,1.5261417190577806,0.6438241499823997,North East,114988.83105005922,862099654093.725,11.935557470838036,36634.917893742146
396,2020-11-19,13879.805368680756,247.452933884311,33.594132231378055,4.479235974702728,7.498117357167869,17633673.266087756,2.0,10.957533777550307,1.0,0.2547066115689027,0.0,25.941841873280566,114988.83105005922,1.0,1.0571428571428572,1.114285714285714,4.142383376212453,2.393492607317566,1.5262634273280768,0.6512039425098205,North East,114988.83105005922,638409037818.7745,11.805099026599313,31430.895379746937
397,2020-11-20,9016.493553258242,244.71760330586585,33.60354545451586,4.554706802303766,7.498117357167869,17633673.266087756,2.0,7.0158311994333475,1.0,0.0,0.0,26.34684393939246,114988.83105005922,1.0,1.05,1.0999999999999999,3.9550376765063175,2.388665210641651,1.5263851014999588,0.6584604256032214,North East,114988.83105005922,414718421543.82404,11.617753326893178,28048.227945845523
398,2020-11-21,12151.529210909048,160.10409504136402,33.33942561980915,4.35658933896968,7.498117357167869,17633673.266087756,2.0,13.820219057744136,1.0,0.24529338843109733,0.0,26.33191219008186,114988.83105005922,0.9714285714285714,1.0285714285714287,1.0857142857142856,4.084630935223967,2.2044024401711626,1.5229581134195154,0.6391466243780647,North East,114988.83105005922,558916055773.2319,11.747346585610828,25097.703449287244
399,2020-11-22,15286.564868559852,75.4905867768622,33.075305785102444,4.158471875635595,7.498117357167869,17633673.266087756,2.0,20.624606916054923,1.0,0.49058677686219465,0.0,26.31698044077126,114988.83105005922,0.9428571428571428,1.0071428571428571,1.0714285714285714,4.184309903578536,1.8778928010896316,1.519503867981799,0.6189337686310997,North East,114988.83105005922,703113690002.6398,11.847025553965397,22579.321890072104
400,2020-11-23,7155.304941947637,255.28239669413418,34.60354545451586,4.458471949405456,7.498117357167869,17633673.266087756,2.0,3.4787488615405606,1.0,0.0,0.0,24.654079063359717,114988.83105005922,0.9142857142857144,0.9857142857142858,1.0571428571428572,3.854628147080155,2.4070208685364065,1.5391205985744947,0.6491860386112237,North East,114988.83105005922,329112060432.5083,11.517343797467015,16019.96693387968
401,2020-11-24,13756.169137309244,257.54706611568906,34.33942561980915,4.455647980668685,7.498117357167869,17633673.266087756,2.0,16.81770138657658,1.0,0.5,0.0,25.452823966941338,114988.83105005922,0.8857142857142858,0.9642857142857143,1.0428571428571427,4.1384975069979335,2.4108566069169504,1.5357930266363826,0.6489108720013741,North East,114988.83105005922,632722323530.4366,11.801213157384794,12855.56918068115
402,2020-11-25,20357.03333267085,259.8117355372439,34.075305785102444,4.452824011931913,7.498117357167869,17633673.266087756,2.0,30.1566539116126,1.0,1.0,0.0,26.251568870522963,114988.83105005922,0.8571428571428572,0.9428571428571428,1.0285714285714285,4.308714487754746,2.4146587639962798,1.5324397617975922,0.6486355309369253,North East,114988.83105005922,936332586628.365,11.971430138141606,13086.128630476518
403,2020-11-26,15799.614220448551,262.54706611568906,34.32059917353354,4.524529432415111,7.498117357167869,17633673.266087756,2.0,20.127386629085816,1.0,0.7452933884310973,0.0,26.068078650137334,114988.83105005922,0.8285714285714286,0.9214285714285715,1.0142857142857142,4.1986464829053185,2.4192071695402877,1.535554861213027,0.6555734176776952,North East,114988.83105005922,726711668100.5085,11.861362133292179,13360.387037871917
404,2020-11-27,11242.195108226253,265.28239669413415,34.56589256196464,4.59623485289831,7.498117357167869,17633673.266087756,2.0,10.09811934655903,1.0,0.49058677686219465,0.0,25.884588429751705,114988.83105005922,0.8,0.9,1.0,4.050851118200359,2.4237084325219262,1.538647775734037,0.6624022116419946,North East,114988.83105005922,517090749572.65234,11.713566768587219,13678.34440286735
405,2020-11-28,9737.424452309902,257.54706611568906,34.33001239667135,4.576412032052101,7.498117357167869,17633673.266087756,2.0,9.589703741260077,1.0,0.24529338843109733,0.0,25.867137327823556,114988.83105005922,0.7857142857142857,0.8857142857142858,0.9857142857142858,3.988444101225195,2.4108566069169504,1.53567396025083,0.6605251187550021,North East,114988.83105005922,447878022083.75146,11.651159751612054,13333.47229449604
