,region,date,weighted_avg_sars_cov2,suspended_solids_weighted,ammonia_weighted,ophosph_weighted,sample_ph_weighted,control_weighted,reac_vol_control_weighted,raw_ansis_sars_repc_std_weighted,compo_frac_weighted,sars_below_lod_weighted,sars_below_loq_weighted,reception_delay_weighted,regional_popn,avg_r_lower,avg_r_avg,avg_r_upper
435,North West,2020-12-15,4299.20000457763,150.0,7.699999809265137,1.2999999523162842,7.699999809265137,502071745.8333333,2.0,1.477541208267212,1.0,0.0,0.0,21.666666666666668,80886.62529901498,,,
436,North West,2020-12-16,3195.4400850384823,144.83115872538562,18.847918001119695,3.206533062848427,7.434320079297973,4255141369.2814837,2.0,1.7129839835889442,1.0,0.0,0.0,24.317570965698877,1194774.366606864,,,
437,North West,2020-12-17,4299.20000457763,150.0,6.300000190734863,1.399999976158142,7.699999809265137,502071745.8333333,2.0,1.477541208267212,1.0,0.0,0.0,20.966666666666665,80886.62529901498,,,
438,North West,2020-12-18,3219.0805635355096,171.17807452087405,20.56015384558249,3.359618670548009,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9912669703237504,0.0,0.0,23.852563771368064,1194774.366606864,0.9000505983980466,1.0000505983980468,1.1000505983980466
439,North West,2020-12-20,3219.0805635355096,118.68700202113952,13.683952474518975,1.6034022645138093,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9912669703237504,0.0,0.0,25.002698418842744,1194774.366606864,,,
440,North West,2020-12-21,1829.8318590776357,104.36473469212609,12.64031397330272,1.3067273235096024,7.453156760752158,1949559356.5274541,2.0,0.9972877106010553,1.0,0.0,0.0,24.199830604735258,701649.3666068641,,,
441,North West,2020-12-22,874.2099535486377,73.86814484301715,9.310809774641488,1.4074817178449943,7.482399541889983,1587499453.2438078,2.0,0.3740947248837764,1.0,0.0,0.0,49.02926813092667,153297.0,,,
442,North West,2020-12-23,3069.4655027760173,186.63371753194676,18.175424687472624,2.2337884207510363,7.429033897945823,4255141369.2814837,2.0,1.6514591338231017,1.0,0.0,0.0,24.4371005681429,1194774.366606864,0.9000505983980466,1.0000505983980468,1.1000505983980466
443,North West,2020-12-30,6111.43773732223,167.85420187860524,22.269867605682663,1.6512006259345857,7.443096688211439,4521875681.641272,2.0,13.247496895657632,1.0,0.12795888460488566,0.0,24.85703474969519,1124283.0104702797,,,
444,North West,2021-01-03,5883.747052133675,178.56162962128548,21.059096702134276,2.1119522080636743,7.436503334634919,4250997928.7337627,2.0,12.271817163029635,0.6701834441544168,0.0,0.0,25.501332168927473,1194774.366606864,,,
445,North West,2021-01-04,3219.0805635355096,180.29734707590316,23.01572681882468,2.434501538531669,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.8838103909099494,0.0,0.0,48.9519627136351,1194774.366606864,,,
446,North West,2021-01-06,3219.0805635355096,295.80055716181164,30.61249243977718,3.2205703042592484,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.8733280769684745,0.0,0.0,24.292258829468505,1194774.366606864,,,
447,North West,2021-01-08,3219.0805635355096,247.9562159869984,24.379487022218697,2.884286265452627,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9363034543366284,0.0,0.0,24.921547259034302,1194774.366606864,1.0357549040930982,1.2178774520465492,1.4
448,North West,2021-01-10,3591.9876042887713,140.21229616202456,22.267124280868053,2.043527841517336,7.421651515817206,4087550983.1737347,2.0,1.8800593087273954,0.740409306283368,0.0,0.0,24.95529815157511,1176606.8010031227,,,
449,North West,2021-01-11,3219.0805635355096,278.1596995077909,23.43042997482339,2.312871158468742,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9912669703237504,0.0,0.0,24.15591329407111,1194774.366606864,,,
450,North West,2021-01-13,3219.0805635355096,150.16260894561356,15.052217888602264,1.5542002200897975,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.8859120429625718,0.0,0.0,24.892494731675797,1194774.366606864,,,
451,North West,2021-01-15,3219.0805635355096,88.78669679668057,7.811571758855698,1.2948773659677222,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9300408772208218,0.0,0.0,23.87646846633351,1194774.366606864,1.1642956943049485,1.2964182422583994,1.4285407902118503
452,North West,2021-01-17,3259.88415734768,45.253269896662424,9.459486566625646,1.342621575248542,7.44541683134982,4517472451.751758,2.0,1.738659218529705,1.0,0.0,0.0,24.98753815029918,1124283.0104702797,,,
453,North West,2021-01-18,3219.0805635355096,164.49819437388362,10.970726863983314,1.3269460337841898,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9387739068970714,0.0,0.0,24.49369332289794,1194774.366606864,,,
454,North West,2021-01-20,3219.0805635355096,68.04135347102016,5.001842133562838,0.8140863532442577,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.6701834441544168,0.0,0.0,23.881953075479938,1194774.366606864,,,
455,North West,2021-01-22,3219.0805635355096,62.72613936704734,7.329480838122826,0.9992588369979634,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,1.0,0.0,0.0,24.480836204492412,1194774.366606864,0.8642956943049485,1.0142956943049486,1.1642956943049485
456,North West,2021-01-24,3219.0805635355096,102.79340978192305,9.875341196242154,1.1112675615985705,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,0.9384051063892508,0.0,0.0,25.294038854021633,1194774.366606864,,,
457,North West,2021-01-25,3219.0805635355096,106.53009755533283,13.309979520846653,1.0499596900386148,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,1.0,0.0,0.0,25.454856414358893,1194774.366606864,,,
458,North West,2021-01-27,3219.0805635355096,91.11444855786259,15.4179958618027,1.9314975927153788,7.436503334634919,4250997928.7337627,2.0,1.7186567569134599,1.0,0.0,0.0,29.219162011807875,1194774.366606864,,,
459,North West,2021-01-29,3195.4400850384823,115.31205619204304,11.331612500030333,1.4597683622009565,7.434320079297973,4255141369.2814837,2.0,1.7129839835889442,0.7226765075810958,0.0,0.0,24.577999461972436,1194774.366606864,0.8,0.9500000000000001,1.0999999999999999
460,North West,2021-01-31,3285.614746589427,113.44263979412736,13.714719831752644,1.6829765058976005,7.4217970164552005,4487168031.464271,2.0,1.7639011753608107,1.0,0.0,0.0,23.622765990313844,1131616.3666068641,,,
461,North West,2021-02-01,3285.614746589427,119.0238231255493,16.334319677429907,1.448268067334214,7.4217970164552005,4487168031.464271,2.0,1.7639011753608107,1.0,0.0,0.0,23.819787867704928,1131616.3666068641,,,
462,North West,2021-02-03,3285.614746589427,74.39404258317745,9.458615179907452,1.810543666807718,7.4217970164552005,4487168031.464271,2.0,1.7639011753608107,1.0,0.0,0.0,27.196227278216853,1131616.3666068641,,,
463,North West,2021-02-05,3285.614746589427,68.42874477325428,15.32774393923105,3.433609128366827,7.4217970164552005,4487168031.464271,2.0,1.7639011753608107,0.7932152565965012,0.0,0.0,23.773243651156374,1131616.3666068641,0.7357043056950514,0.8678268536485025,0.9999494016019533
464,North West,2021-02-07,3260.654840957043,74.61973087312832,12.936504978891474,1.5653240727028956,7.4194919088327635,4491542726.548276,2.0,1.7579117920718208,0.9203449131172602,0.0,0.0,25.779903496043506,1131616.3666068641,,,
465,North West,2021-02-08,3195.4400850384823,128.91283266182586,16.8998414231808,1.8272559048349428,7.434320079297973,4255141369.2814837,2.0,1.7129839835889442,0.8921746200783783,0.0,0.0,24.75288695512598,1194774.366606864,,,
466,North West,2021-02-10,3195.4400850384823,84.01356478744492,21.640763550932242,3.606308570404146,7.434320079297973,4255141369.2814837,2.0,1.7129839835889442,0.8859120429625718,0.0,0.0,25.191085830107117,1194774.366606864,,,
467,South East,2020-09-04,2362.591331042836,352.15739886466343,49.35933417421643,4.566369000287308,7.727243374014098,1161026361.8158388,2.0,4.426300739954385,0.33447617724633727,0.0,0.0,22.95813994458058,1266411.7780965508,0.8000275513177931,0.9001418312776728,1.0002561112375523
468,South East,2020-09-06,2510.4910741493222,340.6009835965703,52.817998485018805,4.801724146672215,7.727243374014098,1161026361.8158388,2.0,6.8603617715536975,0.23620837813859488,0.0,0.0,22.96005085632661,1266411.7780965508,,,
469,South East,2020-09-07,1384.8075051856988,394.3247006129408,54.280279837288,5.009182214458186,7.727243374014098,1161026361.8158388,2.0,2.233451619347882,0.33447617724633727,0.0,0.0,22.828257161936456,1266411.7780965508,,,
470,South East,2020-09-09,5092.411239332712,398.75690279879495,53.062025187882114,4.983182137045682,7.727243374014098,1161026361.8158388,2.0,6.58772535654172,0.33447617724633727,0.04274238567904654,0.0,23.08625976771922,1266411.7780965508,,,
471,South East,2020-09-11,1598.0995509369134,348.211085534332,53.91288272630859,5.056518732832669,7.727243374014098,1161026361.8158388,2.0,7.119296050511311,0.24198882503942287,0.0,0.0,23.47857762258957,1266411.7780965508,0.9978066228630504,1.098894873521649,1.1999831241802474
472,South East,2020-09-13,2710.7148538431275,319.4588378859603,51.908803657562984,4.744354137211743,7.727243374014098,1161026361.8158388,2.0,5.464512821430397,0.33447617724633727,0.09248735220691436,0.0,23.51186724845957,1266411.7780965508,,,
473,South East,2020-09-14,2291.779074033724,422.9556625400142,50.99060256685766,4.673512955383177,7.68166166911169,1173909674.736332,2.0,9.64091954579265,0.40817803726380053,0.0,0.0,23.379780427443098,1266411.7780965508,,,
474,South East,2020-09-16,3678.480989933658,392.43245216943956,54.87604749668073,5.052901861658237,7.727243374014098,1161026361.8158388,2.0,10.574638721458081,0.33447617724633727,0.0,0.0,32.85216903784592,1266411.7780965508,,,
475,South East,2020-09-18,3492.108686545431,351.3375502151156,53.451499957761264,4.962319830953851,7.727243374014098,1161026361.8158388,2.0,10.549534561975769,0.33447617724633727,0.0,0.0,22.414694766399222,1266411.7780965508,1.0976393659005887,1.2480964857401076,1.3985536055796257
476,South East,2020-09-20,1261.3153232736902,376.18496500995457,52.865403994565284,4.705748302549907,7.727243374014098,1161026361.8158388,2.0,3.7365100828141697,0.33447617724633727,0.0,0.0,22.770040648421258,1266411.7780965508,,,
477,South East,2020-09-21,1238.2718282843177,394.6784163124332,54.789548741525195,5.024646285281066,7.727243374014098,1161026361.8158388,2.0,4.086609200765373,0.33447617724633727,0.0,0.0,22.558795059761696,1266411.7780965508,,,
478,South East,2020-09-23,2928.8582010374284,408.7893581080646,48.568571533334136,4.945051310937059,7.727243374014098,1161026361.8158388,2.0,7.042346136711236,0.33447617724633727,0.0,0.0,22.346765709718678,1266411.7780965508,,,
479,South East,2020-09-25,2566.6916934085607,351.72283320066543,45.82531117615228,4.044792603017558,7.752125773113046,1301497789.6716502,2.0,7.449907028831402,0.2608131308597693,0.0,0.0,23.190094283049564,1146940.2294803807,1.0023204582278744,1.1513464875291552,1.3003725168304365
480,South East,2020-09-27,3185.8924819435856,242.11110918825418,47.17356404828337,4.14863954425489,7.68166166911169,1173909674.736332,2.0,5.161646608197189,0.40817803726380053,0.0,0.0,22.65178959488777,1266411.7780965508,,,
481,South East,2020-09-28,2720.7824411748043,298.9946788382318,52.999826547509,5.235543565883481,7.727243374014098,1161026361.8158388,2.0,9.812131084982505,0.33447617724633727,0.0,0.0,23.46397559284104,1266411.7780965508,,,
482,South East,2020-09-30,1320.4639619254456,369.6952265142925,52.78667027729142,4.763610468475346,7.727243374014098,1161026361.8158388,2.0,4.348536554072387,0.33447617724633727,0.0,0.0,24.19701663130631,1266411.7780965508,,,
483,South East,2020-10-02,3345.3048348259613,295.59211427359617,29.376946262579988,3.0426451194868487,7.727243374014098,1161026361.8158388,2.0,10.160724387008239,0.24198882503942287,0.0,0.0,25.305319632362675,1266411.7780965508,1.0981240370579004,1.248137812716797,1.3981515883756936
484,South East,2020-10-04,2485.5345178850953,148.68278075452764,14.91804704338137,1.762787745812324,7.727243374014098,1161026361.8158388,2.0,4.131851197619814,0.33447617724633727,0.0,0.0,23.831875960708928,1266411.7780965508,,,
485,South East,2020-10-05,4092.3393900804354,172.2204247988801,27.46055221378782,2.7399977068681243,7.782501431124646,1161026361.8158388,2.0,6.651267801818719,0.33447617724633727,0.0,0.0,23.233661329991605,1266411.7780965508,,,
486,South East,2020-10-07,6209.749920367964,315.0527391838998,39.08703102850956,3.6515273847545533,7.782501431124646,1161026361.8158388,2.0,8.813325330544815,0.33447617724633727,0.0,0.0,23.288748614130736,1266411.7780965508,,,
487,South East,2020-10-09,4479.617198097168,250.77648707977,44.539491359870574,3.9906676703555632,7.782501431124646,1161026361.8158388,2.0,7.072437473649994,0.24198882503942287,0.0,0.0,23.137294933506126,1266411.7780965508,1.2021765013171972,1.3032869655445687,1.40439742977194
488,South East,2020-10-11,10057.293172926285,330.16182252533383,43.50109076120507,3.9501771786696134,7.782501431124646,1161026361.8158388,2.0,12.716270716165738,0.24198882503942287,0.13091019098721635,0.0,22.83286100465587,1266411.7780965508,,,
489,South East,2020-10-12,11705.316656173853,395.89839580783627,45.28505565760026,4.464834642612236,7.727243374014098,1161026361.8158388,2.0,9.045786675081603,0.33447617724633727,0.25744114500237575,0.0,22.620668547032274,1266411.7780965508,,,
490,South East,2020-10-14,7711.4274507021755,261.9968030963886,41.654961374486234,3.8031286779191866,7.727243374014098,1161026361.8158388,2.0,9.321900388667316,0.33447617724633727,0.0,0.0,22.905472112988566,1266411.7780965508,,,
491,South East,2020-10-16,5032.389404617388,344.1738344712779,47.723063699013025,4.46078372383825,7.727243374014098,1161026361.8158388,2.0,10.409639917744292,0.33447617724633727,0.08957591990379561,0.0,23.512340937582557,1266411.7780965508,1.2999004702268684,1.400050739414417,1.500201008601966
492,South East,2020-10-18,7422.854118857973,330.7905564972898,44.94638689277402,4.258704355321986,7.727243374014098,1161026361.8158388,2.0,13.297070563661274,0.33447617724633727,0.0,0.0,24.431123820534822,1266411.7780965508,,,
493,South East,2020-10-19,5932.015285231061,309.2923483682989,46.54123024771856,4.247549700829908,7.727871390414071,1160626112.7130153,2.0,9.01385633201673,0.3772185629253838,0.0,0.0,22.643143668916608,1266411.7780965508,,,
494,South East,2020-10-21,5886.26061970336,418.9817153675802,31.963814246948086,3.3802075579560227,7.732145645286902,1161026361.8158388,2.0,10.448742806435613,0.33447617724633727,0.09248735220691436,0.0,22.93126137971858,1266411.7780965508,,,
495,South East,2020-10-23,15399.309466776715,278.0742310591948,37.51871599246894,3.7457932662290037,7.732145645286902,1161026361.8158388,2.0,19.803400742710863,0.33447617724633727,0.22967791699487386,0.0,23.61603332862734,1266411.7780965508,1.2001565814644206,1.3491466215380323,1.4981366616116438
496,South East,2020-10-25,36883.78273520399,282.59373019732914,29.91266080820754,2.6928812913963043,7.727871390414071,1160626112.7130153,2.0,61.887236336661054,0.3772185629253838,0.31860532236532046,0.0,23.537823819242394,1266411.7780965508,,,
497,South East,2020-10-26,12368.181678624447,201.8313407523155,29.36602085125856,2.706959621459218,7.68166166911169,1173909674.736332,2.0,26.43115010157001,0.40817803726380053,0.2536348104844693,0.0,24.29652855361625,1266411.7780965508,,,
498,South East,2020-10-28,39002.623313007745,286.94066635759214,36.181515657851726,3.330411689811851,7.68166166911169,1173909674.736332,2.0,39.819756222669085,0.40817803726380053,0.5213227298637194,0.0,23.42127444901479,1266411.7780965508,,,
499,South East,2020-10-30,42954.14439132411,310.2749188530395,36.230611947426475,3.489741106918964,7.727243374014098,1161026361.8158388,2.0,39.569693115755484,0.33447617724633727,0.7673793758926877,0.0,23.893108761622326,1266411.7780965508,1.1999724486822068,1.3000867286420865,1.400201008601966
500,South East,2020-11-01,47115.99291787246,205.2550601569976,31.894244626285317,2.9437905907574278,7.727243374014098,1161026361.8158388,2.0,90.79484745471326,0.33447617724633727,0.9509772405202103,0.0,23.300953231599195,1266411.7780965508,,,
501,South East,2020-11-02,82071.6013985246,258.52197721132046,38.53151486229332,3.6642245583260453,7.717438831468489,1247878575.185756,2.0,98.70020039267777,0.33447617724633727,0.8408266541053668,0.0,23.370397517733004,1266411.7780965508,,,
502,South East,2020-11-04,38471.34948299605,293.8156610441537,47.71691664847813,4.328484628558312,7.732145645286902,1247878575.185756,2.0,52.53703621107493,0.33447617724633727,0.5860478966494397,0.0,22.511811127474378,1266411.7780965508,,,
503,South East,2020-11-05,48172.68562825532,450.00000000000006,24.0,3.5000000000000004,7.549999952316284,902964028.0000001,2.0,71.58210754394531,0.0,1.0,0.0,41.35,315018.99999999994,,,
504,South East,2020-11-06,78069.25729192689,346.0487316013605,42.68392071174036,4.3763831451900295,7.724792238377696,1247878575.185756,2.0,93.13741148043296,0.4446267636611809,0.7589392225979399,0.0,28.66891013499588,1266411.7780965508,1.1979800801472231,1.2989540508459423,1.3999280215446612
505,South East,2020-11-08,56419.37349899961,224.33229983615848,48.751216132224016,4.025173751653418,7.778714275783174,1455059668.8325872,2.0,27.11172877679185,0.18018885976666937,1.0,0.0,23.35926128288307,1020815.7951327219,,,
506,South East,2020-11-09,52959.505181327586,349.7214463366169,44.751027945297615,4.203062205176138,7.727243374014098,1161026361.8158388,2.0,64.54412624201176,0.33447617724633727,0.638880690308675,0.0,23.481006986306674,1266411.7780965508,,,
507,South East,2020-11-10,19928.60708279081,350.0,25.0,3.299999952316284,7.549999952316284,902964028.0000001,2.0,24.3602778116862,1.0,0.0,0.0,20.883333333333333,315018.99999999994,,,
508,South East,2020-11-11,70480.87426465604,300.64455591044697,45.55855720983377,4.1999083907678,7.727243374014098,1161026361.8158388,2.0,146.35760212556107,0.4446267636611809,0.8408266541053668,0.04274238567904654,23.648090490043227,1266411.7780965508,,,
509,South East,2020-11-12,19928.60708279081,220.0,29.0,3.9000000953674325,7.549999952316284,902964028.0000001,2.0,24.3602778116862,1.0,0.0,0.0,21.833333333333332,315018.99999999994,,,
510,South East,2020-11-13,38294.037344639575,365.8890941999237,41.34367611425262,4.3325066220046065,7.727243374014098,1161026361.8158388,2.0,25.454610706104088,0.4446267636611809,0.6592633088945717,0.0,23.293408614140827,1266411.7780965508,1.19795252882943,1.298926499528149,1.3999004702268683
511,South East,2020-11-15,23453.552301976484,183.14216366376797,23.01577056206413,2.095703887930608,7.751223566416398,1179154790.1888468,2.0,37.354830844911376,0.3756194740759684,0.7447239730927309,0.0,23.812752759625923,1140287.343748892,,,
512,South East,2020-11-16,43420.16974962468,195.40401163670114,20.575273296072577,2.166296850998057,7.68166166911169,1173909674.736332,2.0,35.73766086178948,0.40817803726380053,0.5186301100942587,0.0,22.949435519506157,1266411.7780965508,,,
513,South East,2020-11-17,11128.232760959228,200.0,19.000000000000004,3.700000047683716,7.549999952316284,902964028.0000001,2.0,34.54928652445475,1.0,0.0,0.0,21.1,315018.99999999994,,,
514,South East,2020-11-18,41277.46363073344,287.99529981220326,39.506612849266695,3.8063883214132126,7.727243374014098,1161026361.8158388,2.0,43.50192535507862,0.4446267636611809,0.7554965885855864,0.0,23.675213143338404,1266411.7780965508,,,
515,South East,2020-11-19,11128.232760959228,110.0,18.000000000000004,2.900000095367432,7.549999952316284,902964028.0000001,2.0,34.54928652445475,1.0,0.0,0.0,21.53333333333333,315018.99999999994,,,
516,South East,2020-11-20,30609.35800692975,362.26615157087895,43.27300439859488,4.1124072350826415,7.727243374014098,1161026361.8158388,2.0,66.17908055732343,0.4446267636611809,0.8186589349373682,0.0,23.235534234835164,1266411.7780965508,1.0977515202274641,1.1988397708860627,1.2999280215446616
517,South East,2020-11-22,26671.09707249052,281.2529176855748,47.71736271038548,4.180330294381353,7.778519882679902,10663240.29943392,2.0,35.93843748596713,0.3233926803017223,0.7188418553804213,0.0,22.340210400473712,1140287.343748892,,,
518,South East,2020-11-23,20677.275011840604,327.8508683919082,48.405611905588025,4.422492994562495,7.727243374014098,1161026361.8158388,2.0,32.367629834462164,0.33447617724633727,0.33797495257917454,0.0,23.218633783042975,1266411.7780965508,,,
519,South East,2020-11-24,4990.006573994954,240.00000000000006,26.000000000000004,5.099999904632568,7.549999952316284,902964028.0000001,2.0,15.102788766225181,1.0,0.0,0.0,21.866666666666667,315018.99999999994,,,
520,South East,2020-11-25,54047.59974248776,349.4078683035367,45.981858698241616,4.206674400927191,7.727243374014098,1161026361.8158388,2.0,50.53281549807679,0.3521394114542665,0.8408266541053668,0.0,23.246353699590845,1266411.7780965508,,,
521,South East,2020-11-26,4990.006573994954,250.00000000000006,30.000000000000007,3.599999904632569,7.549999952316284,902964028.0000001,2.0,15.102788766225181,1.0,0.0,0.0,20.566666666666663,315018.99999999994,,,
522,South East,2020-11-27,67531.54423860529,342.7173762826327,46.86093938418916,4.050197928621426,7.727243374014098,1161026361.8158388,2.0,61.30776256737888,0.4446267636611809,0.7512507342015711,0.2005343004482372,22.59208214560508,1266411.7780965508,0.9977790715452572,1.0977652958863606,1.197751520227464
523,South East,2020-11-29,20479.417954285593,248.20621974765618,42.9758305944813,3.9415152223257963,7.751223566416398,1179154790.1888468,2.0,22.300924346062033,0.3756194740759684,0.2701849339439266,0.0,23.667766662494657,1140287.343748892,,,
524,South East,2020-11-30,31576.48700621833,412.3991861910518,50.30974704079619,4.6290321619065375,7.727243374014098,1161026361.8158388,2.0,44.41971971904284,0.4446267636611809,0.7483393018984523,0.0,22.803627290334664,1266411.7780965508,,,
525,South East,2020-12-01,4449.07165357802,310.0,35.00000000000001,4.300000190734864,7.549999952316284,902964028.0000001,2.0,12.103591601053873,1.0,0.0,0.0,20.28333333333333,315018.99999999994,,,
526,South East,2020-12-02,17045.403612047776,385.82321889683396,46.631411325832254,4.188213823109892,7.727243374014098,1161026361.8158388,2.0,30.291312244241407,0.34635896455343856,0.42971229054319593,0.0,23.512781191644127,1266411.7780965508,,,
527,South East,2020-12-03,4449.07165357802,260.0,31.0,3.799999952316285,7.549999952316284,902964028.0000001,2.0,12.103591601053873,1.0,0.0,0.0,20.566666666666663,315018.99999999994,,,
528,South East,2020-12-04,17729.951869009106,236.97150119750594,26.4758940894411,2.6066701013843354,7.727243374014098,1161026361.8158388,2.0,19.236297706328756,0.3521394114542665,0.3180958096460215,0.0,22.417847543140628,1266411.7780965508,0.899498453022936,0.9986165487153238,1.0977346444077116
529,South East,2020-12-06,57017.934450721186,206.8303507250518,34.61298560997414,3.053326123050205,7.751223566416398,1179154790.1888468,2.0,44.33503103236429,0.3756194740759684,0.4732773810895893,0.04747001792542037,22.865714095918484,1140287.343748892,,,
530,South East,2020-12-07,40675.6668012272,288.8346740764953,47.04058343821363,4.305193543941616,7.727243374014098,1161026361.8158388,2.0,35.019878247913404,0.4446267636611809,0.6168979092020012,0.0,21.92943509673988,1266411.7780965508,,,
531,South East,2020-12-08,6689.4680497911295,1300.0,33.00000000000001,8.300000190734863,7.549999952316284,902964028.0000001,2.0,8.130518913269043,1.0,0.0,0.0,21.05,315018.99999999994,,,
532,South East,2020-12-09,45170.316597237084,282.9620299994354,41.16397539421506,3.8284203923329443,7.727243374014098,1161026361.8158388,2.0,41.78161137662641,0.4446267636611809,0.6587633819946568,0.0,22.81015397080219,1266411.7780965508,,,
533,South East,2020-12-10,6689.4680497911295,300.0,37.0,5.699999809265137,7.549999952316284,902964028.0000001,2.0,8.130518913269043,0.0,0.0,0.0,21.000000000000004,315018.99999999994,,,
534,South East,2020-12-11,45473.33296879029,324.82027003589326,37.5816219180847,3.625547444523462,7.752125773113046,1301497789.6716502,2.0,38.51306149918104,0.38243760301138124,0.878375527848388,0.0,23.61033724564455,1146940.2294803807,0.8997270129426953,0.9997270129426952,1.0997270129426953
535,South East,2020-12-13,77757.04857687873,252.99486658470823,41.09777443284946,3.6940581547451092,7.751223566416398,1179154790.1888468,2.0,55.172550833860356,0.3756194740759684,0.8929375088440388,0.04747001792542037,24.321653617492366,1140287.343748892,,,
536,South East,2020-12-14,38049.99841609582,303.260056550247,32.46671920193634,3.4503061124265164,7.727243374014098,1161026361.8158388,2.0,23.965167161048303,0.4446267636611809,0.5997391932331235,0.04274238567904654,23.059585986933254,1266411.7780965508,,,
537,South East,2020-12-15,10750.603403727226,180.0,18.000000000000004,2.599999904632569,7.549999952316284,902964028.0000001,2.0,10.80305814743042,1.0,0.0,0.0,21.716666666666665,315018.99999999994,,,
538,South East,2020-12-16,69784.89131704973,287.2415848406489,39.219575791140166,3.7832174972748844,7.727243374014098,1161026361.8158388,2.0,40.79487113040192,0.4446267636611809,0.4076717295498171,0.0,23.025085612000165,1266411.7780965508,,,
539,South East,2020-12-17,10750.603403727226,200.0,15.0,2.599999904632569,7.549999952316284,902964028.0000001,2.0,10.80305814743042,1.0,0.0,0.0,21.383333333333333,315018.99999999994,,,
540,South East,2020-12-18,143504.43415782155,233.05104585219695,38.144909853531054,3.641572861649102,7.727243374014098,1161026361.8158388,2.0,122.48207209119761,0.3521394114542665,0.7631335215086722,0.33144449143545357,23.123661287254578,1266411.7780965508,1.101446394420374,1.2015606743802536,1.3016749543401334
541,South East,2020-12-20,77275.92986207761,217.063710697918,33.8091408847932,3.3496090322374585,7.751223566416398,1179154790.1888468,2.0,46.05518418411545,0.2729023187888415,0.8343447669678438,0.04747001792542037,23.19495620189212,1140287.343748892,,,
542,South East,2020-12-21,83755.98975242188,264.959209437375,33.972073871082955,3.374948615385546,7.752125773113046,1301497789.6716502,2.0,86.90740367106628,0.38243760301138124,0.5743724467425947,0.047194665647409664,23.211891037265218,1146940.2294803807,,,
543,South East,2020-12-22,5396.461298624677,120.00000000000003,14.000000000000002,2.099999904632569,7.549999952316284,902964028.0000001,2.0,16.114785194396973,1.0,0.0,0.0,21.183333333333334,315018.99999999994,,,
544,South East,2020-12-23,67506.65081273082,193.1566853323794,32.417462184545066,3.1883919302138417,7.727243374014098,1161026361.8158388,2.0,91.42080955716591,0.4446267636611809,0.6082060299980544,0.04274238567904654,22.842149008069843,1266411.7780965508,1.1994540258853903,1.300441772243006,1.4014295186006218
545,South East,2020-12-28,259929.65071614322,250.00000000000003,17.0,2.2000000476837163,7.500000000000001,9144640.0,2.0,541.6879272460938,1.0,0.0,0.0,72.61666666666666,406250.2452888605,,,
546,South East,2020-12-29,127338.65624999997,210.00000000000003,41.0,3.0999999046325684,8.100000381469727,20205950.0,2.0,161.11279296875,0.0,0.0,0.0,48.11666666666667,188894.5656523412,,,
547,South East,2020-12-30,104196.91554976105,243.68853923488894,34.70372793162993,3.111682233075747,7.722190429461379,1337270476.7180796,2.0,124.17792276934323,0.417262977163046,0.7036459465446677,0.416544821147096,23.240032891652884,1020815.7951327219,,,
548,South East,2021-01-03,259612.89643947847,273.7828867141052,36.65452741610636,3.9266187231967273,7.751223566416398,1179154790.1888468,2.0,176.69213360004795,0.20788976871429976,0.9414072581238053,0.5872116661437002,23.350776836017094,1140287.343748892,,,
549,South East,2021-01-04,8430.864624696067,335.96565913484665,36.51247147637404,3.677395141404058,7.751223566416398,1179154790.1888468,2.0,3.6321928045177674,0.27044686064879553,0.0,0.0,48.062430489105786,1140287.343748892,,,
550,South East,2021-01-06,8119.117184378488,275.0848918070293,27.93384689199169,2.549570635423468,7.727243374014098,1161026361.8158388,2.0,3.643297539398456,0.33447617724633727,0.0,0.0,23.361009733860893,1266411.7780965508,,,
551,South East,2021-01-08,8119.117184378488,305.85554335878214,40.206257732273606,3.7438844262171056,7.727243374014098,1161026361.8158388,2.0,3.643297539398456,0.33447617724633727,0.0,0.0,22.86631243304454,1266411.7780965508,1.1,1.2491403092611606,1.398280618522321
552,South East,2021-01-10,8430.864624696067,243.35540904604596,39.897807075287595,3.4505314785383985,7.751223566416398,1179154790.1888468,2.0,3.6321928045177674,0.21430957691264663,0.0,0.0,23.157439858362224,1140287.343748892,,,
553,South East,2021-01-11,61897.37026583363,320.66037958910607,45.062549178387336,4.14796807107947,7.727243374014098,1161026361.8158388,2.0,61.37949120051672,0.24198882503942287,0.8898494135851565,0.04274238567904654,22.36997029000516,1266411.7780965508,,,
