,areaCode,areaName,areaType,date,newCasesBySpecimenDate
2327,E12000003,yorkshire and the humber,region,2020-11-11,3824
2328,E12000003,yorkshire and the humber,region,2020-11-10,3859
2329,E12000003,yorkshire and the humber,region,2020-11-09,4601
2330,E12000003,yorkshire and the humber,region,2020-11-08,2948
2331,E12000003,yorkshire and the humber,region,2020-11-07,2888
2332,E12000003,yorkshire and the humber,region,2020-11-06,3743
2333,E12000003,yorkshire and the humber,region,2020-11-05,3684
2334,E12000003,yorkshire and the humber,region,2020-11-04,3588
2335,E12000003,yorkshire and the humber,region,2020-11-03,4065
2336,E12000003,yorkshire and the humber,region,2020-11-02,4807
2337,E12000003,yorkshire and the humber,region,2020-11-01,2899
2338,E12000003,yorkshire and the humber,region,2020-10-31,2682
2339,E12000003,yorkshire and the humber,region,2020-10-30,3515
2340,E12000003,yorkshire and the humber,region,2020-10-29,3532
2341,E12000003,yorkshire and the humber,region,2020-10-28,3668
2342,E12000003,yorkshire and the humber,region,2020-10-27,3630
2343,E12000003,yorkshire and the humber,region,2020-10-26,3878
2344,E12000003,yorkshire and the humber,region,2020-10-25,2195
2345,E12000003,yorkshire and the humber,region,2020-10-24,2312
2346,E12000003,yorkshire and the humber,region,2020-10-23,3033
2347,E12000003,yorkshire and the humber,region,2020-10-22,3358
2348,E12000003,yorkshire and the humber,region,2020-10-21,3595
2349,E12000003,yorkshire and the humber,region,2020-10-20,3677
2350,E12000003,yorkshire and the humber,region,2020-10-19,3918
2351,E12000003,yorkshire and the humber,region,2020-10-18,2243
2352,E12000003,yorkshire and the humber,region,2020-10-17,2385
2353,E12000003,yorkshire and the humber,region,2020-10-16,2488
2354,E12000003,yorkshire and the humber,region,2020-10-15,2565
2355,E12000003,yorkshire and the humber,region,2020-10-14,2818
2356,E12000003,yorkshire and the humber,region,2020-10-13,2586
2357,E12000003,yorkshire and the humber,region,2020-10-12,2812
2358,E12000003,yorkshire and the humber,region,2020-10-11,1652
2359,E12000003,yorkshire and the humber,region,2020-10-10,1952
2360,E12000003,yorkshire and the humber,region,2020-10-09,1895
2361,E12000003,yorkshire and the humber,region,2020-10-08,2458
2362,E12000003,yorkshire and the humber,region,2020-10-07,2688
2363,E12000003,yorkshire and the humber,region,2020-10-06,2446
2364,E12000003,yorkshire and the humber,region,2020-10-05,2300
2365,E12000003,yorkshire and the humber,region,2020-10-04,1691
2366,E12000003,yorkshire and the humber,region,2020-10-03,1689
2367,E12000003,yorkshire and the humber,region,2020-10-02,2226
2368,E12000003,yorkshire and the humber,region,2020-10-01,2166
2369,E12000003,yorkshire and the humber,region,2020-09-30,1809
2370,E12000003,yorkshire and the humber,region,2020-09-29,1399
2371,E12000003,yorkshire and the humber,region,2020-09-28,1461
2372,E12000003,yorkshire and the humber,region,2020-09-27,1031
2373,E12000003,yorkshire and the humber,region,2020-09-26,833
2374,E12000003,yorkshire and the humber,region,2020-09-25,810
2375,E12000003,yorkshire and the humber,region,2020-09-24,936
2376,E12000003,yorkshire and the humber,region,2020-09-23,734
2377,E12000003,yorkshire and the humber,region,2020-09-22,722
2378,E12000003,yorkshire and the humber,region,2020-09-21,622
2379,E12000003,yorkshire and the humber,region,2020-09-20,674
2380,E12000003,yorkshire and the humber,region,2020-09-19,567
2381,E12000003,yorkshire and the humber,region,2020-09-18,562
2382,E12000003,yorkshire and the humber,region,2020-09-17,585
2383,E12000003,yorkshire and the humber,region,2020-09-16,552
2384,E12000003,yorkshire and the humber,region,2020-09-15,426
2385,E12000003,yorkshire and the humber,region,2020-09-14,395
2386,E12000003,yorkshire and the humber,region,2020-09-13,303
2387,E12000003,yorkshire and the humber,region,2020-09-12,317
2388,E12000003,yorkshire and the humber,region,2020-09-11,391
2389,E12000003,yorkshire and the humber,region,2020-09-10,470
2390,E12000003,yorkshire and the humber,region,2020-09-09,397
2391,E12000003,yorkshire and the humber,region,2020-09-08,388
2392,E12000003,yorkshire and the humber,region,2020-09-07,539
2393,E12000003,yorkshire and the humber,region,2020-09-06,308
2394,E12000003,yorkshire and the humber,region,2020-09-05,315
2395,E12000003,yorkshire and the humber,region,2020-09-04,308
2396,E12000003,yorkshire and the humber,region,2020-09-03,337
2397,E12000003,yorkshire and the humber,region,2020-09-02,384
2398,E12000003,yorkshire and the humber,region,2020-09-01,269
2399,E12000003,yorkshire and the humber,region,2020-08-31,195
2400,E12000003,yorkshire and the humber,region,2020-08-30,144
2401,E12000003,yorkshire and the humber,region,2020-08-29,173
2402,E12000003,yorkshire and the humber,region,2020-08-28,161
2403,E12000003,yorkshire and the humber,region,2020-08-27,195
2404,E12000003,yorkshire and the humber,region,2020-08-26,123
2405,E12000003,yorkshire and the humber,region,2020-08-25,139
2406,E12000003,yorkshire and the humber,region,2020-08-24,157
2407,E12000003,yorkshire and the humber,region,2020-08-23,95
2408,E12000003,yorkshire and the humber,region,2020-08-22,91
2409,E12000003,yorkshire and the humber,region,2020-08-21,134
2410,E12000003,yorkshire and the humber,region,2020-08-20,171
2411,E12000003,yorkshire and the humber,region,2020-08-19,149
2412,E12000003,yorkshire and the humber,region,2020-08-18,126
2413,E12000003,yorkshire and the humber,region,2020-08-17,130
2414,E12000003,yorkshire and the humber,region,2020-08-16,80
2415,E12000003,yorkshire and the humber,region,2020-08-15,109
2416,E12000003,yorkshire and the humber,region,2020-08-14,163
2417,E12000003,yorkshire and the humber,region,2020-08-13,183
2418,E12000003,yorkshire and the humber,region,2020-08-12,176
2419,E12000003,yorkshire and the humber,region,2020-08-11,188
2420,E12000003,yorkshire and the humber,region,2020-08-10,221
2421,E12000003,yorkshire and the humber,region,2020-08-09,101
2422,E12000003,yorkshire and the humber,region,2020-08-08,109
2423,E12000003,yorkshire and the humber,region,2020-08-07,127
2424,E12000003,yorkshire and the humber,region,2020-08-06,179
2425,E12000003,yorkshire and the humber,region,2020-08-05,162
2426,E12000003,yorkshire and the humber,region,2020-08-04,147
2427,E12000003,yorkshire and the humber,region,2020-08-03,146
2428,E12000003,yorkshire and the humber,region,2020-08-02,89
2429,E12000003,yorkshire and the humber,region,2020-08-01,84
2430,E12000003,yorkshire and the humber,region,2020-07-31,100
2431,E12000003,yorkshire and the humber,region,2020-07-30,142
2432,E12000003,yorkshire and the humber,region,2020-07-29,164
2433,E12000003,yorkshire and the humber,region,2020-07-28,152
2434,E12000003,yorkshire and the humber,region,2020-07-27,147
2435,E12000003,yorkshire and the humber,region,2020-07-26,91
2436,E12000003,yorkshire and the humber,region,2020-07-25,90
2437,E12000003,yorkshire and the humber,region,2020-07-24,108
2438,E12000003,yorkshire and the humber,region,2020-07-23,107
2439,E12000003,yorkshire and the humber,region,2020-07-22,104
2440,E12000003,yorkshire and the humber,region,2020-07-21,103
2441,E12000003,yorkshire and the humber,region,2020-07-20,116
2442,E12000003,yorkshire and the humber,region,2020-07-19,101
2443,E12000003,yorkshire and the humber,region,2020-07-18,100
2444,E12000003,yorkshire and the humber,region,2020-07-17,100
2445,E12000003,yorkshire and the humber,region,2020-07-16,86
2446,E12000003,yorkshire and the humber,region,2020-07-15,119
2447,E12000003,yorkshire and the humber,region,2020-07-14,137
2448,E12000003,yorkshire and the humber,region,2020-07-13,139
2449,E12000003,yorkshire and the humber,region,2020-07-12,99
2450,E12000003,yorkshire and the humber,region,2020-07-11,89
2451,E12000003,yorkshire and the humber,region,2020-07-10,93
2452,E12000003,yorkshire and the humber,region,2020-07-09,99
2453,E12000003,yorkshire and the humber,region,2020-07-08,126
2454,E12000003,yorkshire and the humber,region,2020-07-07,104
2455,E12000003,yorkshire and the humber,region,2020-07-06,122
2456,E12000003,yorkshire and the humber,region,2020-07-05,92
2457,E12000003,yorkshire and the humber,region,2020-07-04,77
2458,E12000003,yorkshire and the humber,region,2020-07-03,108
2459,E12000003,yorkshire and the humber,region,2020-07-02,104
2460,E12000003,yorkshire and the humber,region,2020-07-01,131
3101,E12000004,east midlands,region,2021-02-28,501
3102,E12000004,east midlands,region,2021-02-27,539
3103,E12000004,east midlands,region,2021-02-26,702
3104,E12000004,east midlands,region,2021-02-25,838
3105,E12000004,east midlands,region,2021-02-24,1015
3106,E12000004,east midlands,region,2021-02-23,1198
3107,E12000004,east midlands,region,2021-02-22,1415
3108,E12000004,east midlands,region,2021-02-21,905
3109,E12000004,east midlands,region,2021-02-20,824
3110,E12000004,east midlands,region,2021-02-19,1155
3111,E12000004,east midlands,region,2021-02-18,1250
3112,E12000004,east midlands,region,2021-02-17,1339
3113,E12000004,east midlands,region,2021-02-16,1342
3114,E12000004,east midlands,region,2021-02-15,1746
3115,E12000004,east midlands,region,2021-02-14,937
3116,E12000004,east midlands,region,2021-02-13,944
3117,E12000004,east midlands,region,2021-02-12,1326
3118,E12000004,east midlands,region,2021-02-11,1403
3119,E12000004,east midlands,region,2021-02-10,1337
3120,E12000004,east midlands,region,2021-02-09,1414
3121,E12000004,east midlands,region,2021-02-08,1709
3122,E12000004,east midlands,region,2021-02-07,1137
3123,E12000004,east midlands,region,2021-02-06,1163
3124,E12000004,east midlands,region,2021-02-05,1489
3125,E12000004,east midlands,region,2021-02-04,1727
3126,E12000004,east midlands,region,2021-02-03,1814
3127,E12000004,east midlands,region,2021-02-02,1897
3128,E12000004,east midlands,region,2021-02-01,2123
3129,E12000004,east midlands,region,2021-01-31,1412
3130,E12000004,east midlands,region,2021-01-30,1514
3131,E12000004,east midlands,region,2021-01-29,1922
3132,E12000004,east midlands,region,2021-01-28,2244
3133,E12000004,east midlands,region,2021-01-27,2297
3134,E12000004,east midlands,region,2021-01-26,2371
3135,E12000004,east midlands,region,2021-01-25,2123
3136,E12000004,east midlands,region,2021-01-24,1253
3137,E12000004,east midlands,region,2021-01-23,1795
3138,E12000004,east midlands,region,2021-01-22,2367
3139,E12000004,east midlands,region,2021-01-21,2658
3140,E12000004,east midlands,region,2021-01-20,2768
3141,E12000004,east midlands,region,2021-01-19,3281
3142,E12000004,east midlands,region,2021-01-18,3332
3143,E12000004,east midlands,region,2021-01-17,2147
3144,E12000004,east midlands,region,2021-01-16,2114
3145,E12000004,east midlands,region,2021-01-15,2800
3146,E12000004,east midlands,region,2021-01-14,2866
3147,E12000004,east midlands,region,2021-01-13,2892
3148,E12000004,east midlands,region,2021-01-12,3331
3149,E12000004,east midlands,region,2021-01-11,3634
3150,E12000004,east midlands,region,2021-01-10,2224
3151,E12000004,east midlands,region,2021-01-09,2389
3152,E12000004,east midlands,region,2021-01-08,2873
3153,E12000004,east midlands,region,2021-01-07,3035
3154,E12000004,east midlands,region,2021-01-06,3284
3155,E12000004,east midlands,region,2021-01-05,3593
3156,E12000004,east midlands,region,2021-01-04,4391
3157,E12000004,east midlands,region,2021-01-03,3065
3158,E12000004,east midlands,region,2021-01-02,3489
3159,E12000004,east midlands,region,2021-01-01,1695
3160,E12000004,east midlands,region,2020-12-31,3017
3161,E12000004,east midlands,region,2020-12-30,3673
3162,E12000004,east midlands,region,2020-12-29,4052
3163,E12000004,east midlands,region,2020-12-28,2539
3164,E12000004,east midlands,region,2020-12-27,2443
3165,E12000004,east midlands,region,2020-12-26,1894
3166,E12000004,east midlands,region,2020-12-25,709
3167,E12000004,east midlands,region,2020-12-24,1454
3168,E12000004,east midlands,region,2020-12-23,2043
3169,E12000004,east midlands,region,2020-12-22,2106
3170,E12000004,east midlands,region,2020-12-21,2423
3171,E12000004,east midlands,region,2020-12-20,1710
3172,E12000004,east midlands,region,2020-12-19,1363
3173,E12000004,east midlands,region,2020-12-18,1720
3174,E12000004,east midlands,region,2020-12-17,1705
3175,E12000004,east midlands,region,2020-12-16,1706
3176,E12000004,east midlands,region,2020-12-15,1768
3177,E12000004,east midlands,region,2020-12-14,2067
3178,E12000004,east midlands,region,2020-12-13,1058
3179,E12000004,east midlands,region,2020-12-12,1035
3180,E12000004,east midlands,region,2020-12-11,1448
3181,E12000004,east midlands,region,2020-12-10,1452
3182,E12000004,east midlands,region,2020-12-09,1410
3183,E12000004,east midlands,region,2020-12-08,1426
3184,E12000004,east midlands,region,2020-12-07,1596
3185,E12000004,east midlands,region,2020-12-06,968
3186,E12000004,east midlands,region,2020-12-05,872
3187,E12000004,east midlands,region,2020-12-04,1094
3188,E12000004,east midlands,region,2020-12-03,1264
3189,E12000004,east midlands,region,2020-12-02,1279
3190,E12000004,east midlands,region,2020-12-01,1281
3191,E12000004,east midlands,region,2020-11-30,1472
3192,E12000004,east midlands,region,2020-11-29,812
3193,E12000004,east midlands,region,2020-11-28,890
3194,E12000004,east midlands,region,2020-11-27,1131
3195,E12000004,east midlands,region,2020-11-26,1189
3196,E12000004,east midlands,region,2020-11-25,1358
3197,E12000004,east midlands,region,2020-11-24,1478
3198,E12000004,east midlands,region,2020-11-23,1664
3199,E12000004,east midlands,region,2020-11-22,1033
3200,E12000004,east midlands,region,2020-11-21,1108
3201,E12000004,east midlands,region,2020-11-20,1505
3202,E12000004,east midlands,region,2020-11-19,1519
3203,E12000004,east midlands,region,2020-11-18,1861
3204,E12000004,east midlands,region,2020-11-17,2145
3205,E12000004,east midlands,region,2020-11-16,2620
3206,E12000004,east midlands,region,2020-11-15,1425
3207,E12000004,east midlands,region,2020-11-14,1731
3208,E12000004,east midlands,region,2020-11-13,2181
3209,E12000004,east midlands,region,2020-11-12,2206
3210,E12000004,east midlands,region,2020-11-11,2686
3211,E12000004,east midlands,region,2020-11-10,2697
3212,E12000004,east midlands,region,2020-11-09,3044
3213,E12000004,east midlands,region,2020-11-08,2051
3214,E12000004,east midlands,region,2020-11-07,1785
3215,E12000004,east midlands,region,2020-11-06,2350
3216,E12000004,east midlands,region,2020-11-05,2233
3217,E12000004,east midlands,region,2020-11-04,2182
3218,E12000004,east midlands,region,2020-11-03,2401
3219,E12000004,east midlands,region,2020-11-02,3301
3220,E12000004,east midlands,region,2020-11-01,1252
3221,E12000004,east midlands,region,2020-10-31,1534
3222,E12000004,east midlands,region,2020-10-30,2086
3223,E12000004,east midlands,region,2020-10-29,2123
3224,E12000004,east midlands,region,2020-10-28,2171
3225,E12000004,east midlands,region,2020-10-27,2075
3226,E12000004,east midlands,region,2020-10-26,2386
3227,E12000004,east midlands,region,2020-10-25,1493
3228,E12000004,east midlands,region,2020-10-24,1480
3229,E12000004,east midlands,region,2020-10-23,1861
3230,E12000004,east midlands,region,2020-10-22,2151
3231,E12000004,east midlands,region,2020-10-21,2149
3232,E12000004,east midlands,region,2020-10-20,2145
3233,E12000004,east midlands,region,2020-10-19,2410
3234,E12000004,east midlands,region,2020-10-18,1100
3235,E12000004,east midlands,region,2020-10-17,1220
3236,E12000004,east midlands,region,2020-10-16,1311
3237,E12000004,east midlands,region,2020-10-15,1449
3238,E12000004,east midlands,region,2020-10-14,1824
3239,E12000004,east midlands,region,2020-10-13,1595
3240,E12000004,east midlands,region,2020-10-12,1797
3241,E12000004,east midlands,region,2020-10-11,1118
3242,E12000004,east midlands,region,2020-10-10,1152
3243,E12000004,east midlands,region,2020-10-09,1455
3244,E12000004,east midlands,region,2020-10-08,1954
3245,E12000004,east midlands,region,2020-10-07,1729
3246,E12000004,east midlands,region,2020-10-06,1520
3247,E12000004,east midlands,region,2020-10-05,1581
3248,E12000004,east midlands,region,2020-10-04,1178
3249,E12000004,east midlands,region,2020-10-03,1027
3250,E12000004,east midlands,region,2020-10-02,1215
3251,E12000004,east midlands,region,2020-10-01,1064
3252,E12000004,east midlands,region,2020-09-30,884
3253,E12000004,east midlands,region,2020-09-29,611
3254,E12000004,east midlands,region,2020-09-28,566
3255,E12000004,east midlands,region,2020-09-27,402
3256,E12000004,east midlands,region,2020-09-26,322
3257,E12000004,east midlands,region,2020-09-25,330
3258,E12000004,east midlands,region,2020-09-24,334
3259,E12000004,east midlands,region,2020-09-23,297
3260,E12000004,east midlands,region,2020-09-22,271
3261,E12000004,east midlands,region,2020-09-21,292
3262,E12000004,east midlands,region,2020-09-20,266
3263,E12000004,east midlands,region,2020-09-19,251
3264,E12000004,east midlands,region,2020-09-18,259
3265,E12000004,east midlands,region,2020-09-17,252
3266,E12000004,east midlands,region,2020-09-16,250
3267,E12000004,east midlands,region,2020-09-15,214
3268,E12000004,east midlands,region,2020-09-14,205
3269,E12000004,east midlands,region,2020-09-13,123
3270,E12000004,east midlands,region,2020-09-12,146
3271,E12000004,east midlands,region,2020-09-11,221
3272,E12000004,east midlands,region,2020-09-10,212
3273,E12000004,east midlands,region,2020-09-09,254
3274,E12000004,east midlands,region,2020-09-08,320
3275,E12000004,east midlands,region,2020-09-07,351
3276,E12000004,east midlands,region,2020-09-06,138
3277,E12000004,east midlands,region,2020-09-05,164
3278,E12000004,east midlands,region,2020-09-04,185
3279,E12000004,east midlands,region,2020-09-03,245
3280,E12000004,east midlands,region,2020-09-02,253
3281,E12000004,east midlands,region,2020-09-01,161
3282,E12000004,east midlands,region,2020-08-31,88
3283,E12000004,east midlands,region,2020-08-30,61
3284,E12000004,east midlands,region,2020-08-29,48
3285,E12000004,east midlands,region,2020-08-28,96
3286,E12000004,east midlands,region,2020-08-27,88
3287,E12000004,east midlands,region,2020-08-26,95
3288,E12000004,east midlands,region,2020-08-25,76
3289,E12000004,east midlands,region,2020-08-24,89
3290,E12000004,east midlands,region,2020-08-23,52
3291,E12000004,east midlands,region,2020-08-22,51
3292,E12000004,east midlands,region,2020-08-21,103
3293,E12000004,east midlands,region,2020-08-20,102
3294,E12000004,east midlands,region,2020-08-19,104
3295,E12000004,east midlands,region,2020-08-18,78
3296,E12000004,east midlands,region,2020-08-17,139
3297,E12000004,east midlands,region,2020-08-16,58
3298,E12000004,east midlands,region,2020-08-15,55
3299,E12000004,east midlands,region,2020-08-14,88
3300,E12000004,east midlands,region,2020-08-13,112
3301,E12000004,east midlands,region,2020-08-12,124
3302,E12000004,east midlands,region,2020-08-11,179
3303,E12000004,east midlands,region,2020-08-10,211
3304,E12000004,east midlands,region,2020-08-09,72
3305,E12000004,east midlands,region,2020-08-08,73
3306,E12000004,east midlands,region,2020-08-07,93
3307,E12000004,east midlands,region,2020-08-06,116
3308,E12000004,east midlands,region,2020-08-05,119
3309,E12000004,east midlands,region,2020-08-04,95
3310,E12000004,east midlands,region,2020-08-03,109
3311,E12000004,east midlands,region,2020-08-02,54
3312,E12000004,east midlands,region,2020-08-01,71
3313,E12000004,east midlands,region,2020-07-31,75
3314,E12000004,east midlands,region,2020-07-30,113
3315,E12000004,east midlands,region,2020-07-29,110
3316,E12000004,east midlands,region,2020-07-28,76
3317,E12000004,east midlands,region,2020-07-27,94
3318,E12000004,east midlands,region,2020-07-26,39
3319,E12000004,east midlands,region,2020-07-25,44
3320,E12000004,east midlands,region,2020-07-24,84
3321,E12000004,east midlands,region,2020-07-23,94
3322,E12000004,east midlands,region,2020-07-22,89
3323,E12000004,east midlands,region,2020-07-21,68
3324,E12000004,east midlands,region,2020-07-20,83
3325,E12000004,east midlands,region,2020-07-19,48
3326,E12000004,east midlands,region,2020-07-18,64
3327,E12000004,east midlands,region,2020-07-17,81
3328,E12000004,east midlands,region,2020-07-16,92
3329,E12000004,east midlands,region,2020-07-15,114
3330,E12000004,east midlands,region,2020-07-14,89
3331,E12000004,east midlands,region,2020-07-13,107
3332,E12000004,east midlands,region,2020-07-12,46
3333,E12000004,east midlands,region,2020-07-11,96
3334,E12000004,east midlands,region,2020-07-10,99
3335,E12000004,east midlands,region,2020-07-09,96
3336,E12000004,east midlands,region,2020-07-08,111
3337,E12000004,east midlands,region,2020-07-07,109
3338,E12000004,east midlands,region,2020-07-06,140
3339,E12000004,east midlands,region,2020-07-05,128
3340,E12000004,east midlands,region,2020-07-04,85
3341,E12000004,east midlands,region,2020-07-03,108
3342,E12000004,east midlands,region,2020-07-02,106
3343,E12000004,east midlands,region,2020-07-01,121
3962,E12000005,west midlands,region,2021-02-28,540
3963,E12000005,west midlands,region,2021-02-27,534
3964,E12000005,west midlands,region,2021-02-26,795
3965,E12000005,west midlands,region,2021-02-25,918
3966,E12000005,west midlands,region,2021-02-24,1065
3967,E12000005,west midlands,region,2021-02-23,1206
3968,E12000005,west midlands,region,2021-02-22,1525
3969,E12000005,west midlands,region,2021-02-21,974
3970,E12000005,west midlands,region,2021-02-20,977
3971,E12000005,west midlands,region,2021-02-19,1329
3972,E12000005,west midlands,region,2021-02-18,1458
3973,E12000005,west midlands,region,2021-02-17,1489
3974,E12000005,west midlands,region,2021-02-16,1674
3975,E12000005,west midlands,region,2021-02-15,1843
3976,E12000005,west midlands,region,2021-02-14,1038
3977,E12000005,west midlands,region,2021-02-13,1129
3978,E12000005,west midlands,region,2021-02-12,1543
3979,E12000005,west midlands,region,2021-02-11,1569
3980,E12000005,west midlands,region,2021-02-10,1708
3981,E12000005,west midlands,region,2021-02-09,1757
3982,E12000005,west midlands,region,2021-02-08,2050
3983,E12000005,west midlands,region,2021-02-07,1401
3984,E12000005,west midlands,region,2021-02-06,1583
3985,E12000005,west midlands,region,2021-02-05,1995
3986,E12000005,west midlands,region,2021-02-04,2290
3987,E12000005,west midlands,region,2021-02-03,2394
3988,E12000005,west midlands,region,2021-02-02,2510
3989,E12000005,west midlands,region,2021-02-01,2795
3990,E12000005,west midlands,region,2021-01-31,1924
3991,E12000005,west midlands,region,2021-01-30,2024
3992,E12000005,west midlands,region,2021-01-29,2811
3993,E12000005,west midlands,region,2021-01-28,3196
3994,E12000005,west midlands,region,2021-01-27,3217
3995,E12000005,west midlands,region,2021-01-26,3592
3996,E12000005,west midlands,region,2021-01-25,3356
3997,E12000005,west midlands,region,2021-01-24,1375
3998,E12000005,west midlands,region,2021-01-23,2606
3999,E12000005,west midlands,region,2021-01-22,3733
4000,E12000005,west midlands,region,2021-01-21,3749
4001,E12000005,west midlands,region,2021-01-20,4441
4002,E12000005,west midlands,region,2021-01-19,4901
4003,E12000005,west midlands,region,2021-01-18,5452
4004,E12000005,west midlands,region,2021-01-17,3729
4005,E12000005,west midlands,region,2021-01-16,3684
4006,E12000005,west midlands,region,2021-01-15,5058
4007,E12000005,west midlands,region,2021-01-14,5168
4008,E12000005,west midlands,region,2021-01-13,5386
4009,E12000005,west midlands,region,2021-01-12,5629
4010,E12000005,west midlands,region,2021-01-11,6061
4011,E12000005,west midlands,region,2021-01-10,3936
4012,E12000005,west midlands,region,2021-01-09,4075
4013,E12000005,west midlands,region,2021-01-08,4754
4014,E12000005,west midlands,region,2021-01-07,4938
4015,E12000005,west midlands,region,2021-01-06,5756
4016,E12000005,west midlands,region,2021-01-05,6069
4017,E12000005,west midlands,region,2021-01-04,7369
4018,E12000005,west midlands,region,2021-01-03,4984
4019,E12000005,west midlands,region,2021-01-02,5790
4020,E12000005,west midlands,region,2021-01-01,3074
4021,E12000005,west midlands,region,2020-12-31,4699
4022,E12000005,west midlands,region,2020-12-30,6026
4023,E12000005,west midlands,region,2020-12-29,6234
4024,E12000005,west midlands,region,2020-12-28,3193
4025,E12000005,west midlands,region,2020-12-27,3234
4026,E12000005,west midlands,region,2020-12-26,2660
4027,E12000005,west midlands,region,2020-12-25,1035
4028,E12000005,west midlands,region,2020-12-24,2172
4029,E12000005,west midlands,region,2020-12-23,2797
4030,E12000005,west midlands,region,2020-12-22,2879
4031,E12000005,west midlands,region,2020-12-21,3046
4032,E12000005,west midlands,region,2020-12-20,2276
4033,E12000005,west midlands,region,2020-12-19,1668
4034,E12000005,west midlands,region,2020-12-18,2117
4035,E12000005,west midlands,region,2020-12-17,2174
4036,E12000005,west midlands,region,2020-12-16,2094
4037,E12000005,west midlands,region,2020-12-15,2299
4038,E12000005,west midlands,region,2020-12-14,2436
4039,E12000005,west midlands,region,2020-12-13,1355
4040,E12000005,west midlands,region,2020-12-12,1358
4041,E12000005,west midlands,region,2020-12-11,1777
4042,E12000005,west midlands,region,2020-12-10,1696
4043,E12000005,west midlands,region,2020-12-09,1690
4044,E12000005,west midlands,region,2020-12-08,1763
4045,E12000005,west midlands,region,2020-12-07,1779
4046,E12000005,west midlands,region,2020-12-06,1154
4047,E12000005,west midlands,region,2020-12-05,1124
4048,E12000005,west midlands,region,2020-12-04,1419
4049,E12000005,west midlands,region,2020-12-03,1385
4050,E12000005,west midlands,region,2020-12-02,1502
4051,E12000005,west midlands,region,2020-12-01,1563
4052,E12000005,west midlands,region,2020-11-30,1739
4053,E12000005,west midlands,region,2020-11-29,1145
4054,E12000005,west midlands,region,2020-11-28,1158
4055,E12000005,west midlands,region,2020-11-27,1580
4056,E12000005,west midlands,region,2020-11-26,1728
4057,E12000005,west midlands,region,2020-11-25,1951
4058,E12000005,west midlands,region,2020-11-24,2060
4059,E12000005,west midlands,region,2020-11-23,2298
4060,E12000005,west midlands,region,2020-11-22,1503
4061,E12000005,west midlands,region,2020-11-21,1623
4062,E12000005,west midlands,region,2020-11-20,2350
4063,E12000005,west midlands,region,2020-11-19,2417
4064,E12000005,west midlands,region,2020-11-18,2664
4065,E12000005,west midlands,region,2020-11-17,3081
4066,E12000005,west midlands,region,2020-11-16,3460
4067,E12000005,west midlands,region,2020-11-15,2049
4068,E12000005,west midlands,region,2020-11-14,2391
4069,E12000005,west midlands,region,2020-11-13,3095
4070,E12000005,west midlands,region,2020-11-12,3163
4071,E12000005,west midlands,region,2020-11-11,3613
4072,E12000005,west midlands,region,2020-11-10,3685
4073,E12000005,west midlands,region,2020-11-09,4001
4074,E12000005,west midlands,region,2020-11-08,2488
4075,E12000005,west midlands,region,2020-11-07,2320
4076,E12000005,west midlands,region,2020-11-06,2834
4077,E12000005,west midlands,region,2020-11-05,2886
4078,E12000005,west midlands,region,2020-11-04,2785
4079,E12000005,west midlands,region,2020-11-03,3155
4080,E12000005,west midlands,region,2020-11-02,3717
4081,E12000005,west midlands,region,2020-11-01,1645
4082,E12000005,west midlands,region,2020-10-31,1977
4083,E12000005,west midlands,region,2020-10-30,2613
4084,E12000005,west midlands,region,2020-10-29,2533
4085,E12000005,west midlands,region,2020-10-28,2591
4086,E12000005,west midlands,region,2020-10-27,2465
4087,E12000005,west midlands,region,2020-10-26,2654
4088,E12000005,west midlands,region,2020-10-25,1607
4089,E12000005,west midlands,region,2020-10-24,1564
4090,E12000005,west midlands,region,2020-10-23,2053
4091,E12000005,west midlands,region,2020-10-22,2136
4092,E12000005,west midlands,region,2020-10-21,2258
4093,E12000005,west midlands,region,2020-10-20,2312
4094,E12000005,west midlands,region,2020-10-19,2230
4095,E12000005,west midlands,region,2020-10-18,1204
4096,E12000005,west midlands,region,2020-10-17,1255
4097,E12000005,west midlands,region,2020-10-16,1646
4098,E12000005,west midlands,region,2020-10-15,1610
4099,E12000005,west midlands,region,2020-10-14,1598
4100,E12000005,west midlands,region,2020-10-13,1509
4101,E12000005,west midlands,region,2020-10-12,1528
4102,E12000005,west midlands,region,2020-10-11,928
4103,E12000005,west midlands,region,2020-10-10,926
4104,E12000005,west midlands,region,2020-10-09,1202
4105,E12000005,west midlands,region,2020-10-08,1287
4106,E12000005,west midlands,region,2020-10-07,1226
4107,E12000005,west midlands,region,2020-10-06,1228
4108,E12000005,west midlands,region,2020-10-05,1176
4109,E12000005,west midlands,region,2020-10-04,695
4110,E12000005,west midlands,region,2020-10-03,758
4111,E12000005,west midlands,region,2020-10-02,952
4112,E12000005,west midlands,region,2020-10-01,898
4113,E12000005,west midlands,region,2020-09-30,943
4114,E12000005,west midlands,region,2020-09-29,767
4115,E12000005,west midlands,region,2020-09-28,700
4116,E12000005,west midlands,region,2020-09-27,500
4117,E12000005,west midlands,region,2020-09-26,570
4118,E12000005,west midlands,region,2020-09-25,605
4119,E12000005,west midlands,region,2020-09-24,695
4120,E12000005,west midlands,region,2020-09-23,693
4121,E12000005,west midlands,region,2020-09-22,612
4122,E12000005,west midlands,region,2020-09-21,650
4123,E12000005,west midlands,region,2020-09-20,609
4124,E12000005,west midlands,region,2020-09-19,588
