,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
70,2020-11-13,63716.219910791006,72524783421554.16,1.1951946093970471,4.804250002524868,13.860486440556889,east midlands
71,2020-11-14,99609.94420893659,113380700244000.6,1.1812047234629997,4.998302696852303,14.054539134884324,east midlands
72,2020-11-15,135503.66850708215,154236617066447.03,1.167214837528952,5.131951053076223,14.188187491108245,east midlands
73,2020-11-16,110334.91551613394,125588364514509.81,1.1532249515949045,5.042712966805298,14.098949404837319,east midlands
74,2020-11-17,99729.47289037677,113516753383158.1,1.1392350656608567,4.998823523628618,14.055059961660639,east midlands
75,2020-11-18,89124.03026461959,101445142251806.39,1.1252451797268093,4.949994817440389,14.00623125547241,east midlands
76,2020-11-19,73331.5521583714,70912767531052.6,1.1112552937927616,4.865290877504565,13.850724435029177,east midlands
77,2020-11-20,57539.07405212319,40380392810298.78,1.097265407858714,4.759962868724118,13.60617053933559,east midlands
78,2020-11-21,43947.17383136251,37466092930345.38,1.082550641046068,4.642930951562032,13.573638406003782,east midlands
79,2020-11-22,30355.27361060183,34551793050391.98,1.0678358742334215,4.482234151787753,13.538470589819774,east midlands
80,2020-11-23,19975.120007335416,22736616427965.516,1.0531211074207754,4.300489397165854,13.356725835197874,east midlands
81,2020-11-24,39519.535951914906,44982985334752.1,1.0384063406081292,4.596811836353194,13.653048274385215,east midlands
82,2020-11-25,59063.9518964944,67229354241538.69,1.023691573795483,4.771322501711721,13.827558939743742,east midlands
83,2020-11-26,39109.71859622904,44516512041058.2,1.0089768069828366,4.592284691110796,13.648521129142818,east midlands
84,2020-11-27,19155.485295963685,21803669840577.715,0.9942620401701905,4.282293159121985,13.338529597154006,east midlands
85,2020-11-28,17670.78407068458,16581456934760.549,0.973575425903007,4.247255820022727,13.219622687307638,east midlands
86,2020-11-29,16186.082845405472,11359244028943.383,0.9528888116358237,4.209141758916435,13.055349429527908,east midlands
87,2020-11-30,18925.06733637072,21541397335408.496,0.9322021973686403,4.277037433417141,13.333273871449162,east midlands
88,2020-12-01,34246.34057329391,38980787569261.96,0.911515583101457,4.534614171339866,13.590850609371888,east midlands
89,2020-12-02,49567.61381021711,56420177803115.43,0.8908289688342735,4.695198012429478,13.751434450461499,east midlands
90,2020-12-03,48512.88374636114,55219634683067.58,0.8701423545670902,4.685857091115614,13.742093529147636,east midlands
91,2020-12-04,47458.153682505166,54019091563019.72,0.8494557402999068,4.676310838367262,13.732547276399284,east midlands
92,2020-12-05,32858.629400897844,37401229767957.88,0.8562405711843392,4.516649444186043,13.572885882218063,east midlands
93,2020-12-06,18259.105119290514,20783367972896.047,0.8630254020687715,4.261479488900491,13.317715926932513,east midlands
94,2020-12-07,48092.792398723395,54741467050911.234,0.8698102329532039,4.682079994128271,13.738316432160293,east midlands
95,2020-12-08,45597.98906410491,51901765138652.42,0.8765950638376363,4.658945690085046,13.715182128117068,east midlands
96,2020-12-09,43103.18572948644,49062063226393.6,0.8833798947220687,4.634509369780385,13.690745807812407,east midlands
97,2020-12-10,39102.42569929814,44508210924463.86,0.8901647256065011,4.592203699471151,13.648440137503172,east midlands
98,2020-12-11,35101.66566910983,39954358622534.125,0.8969495564909334,4.545327725404268,13.60156416343629,east midlands
99,2020-12-12,35490.49765355635,40396945384568.016,0.9257874334128925,4.550112089138467,13.606348527170487,east midlands
100,2020-12-13,35879.329638002855,40839532146601.91,0.9546253103348517,4.554844320179302,13.611080758211322,east midlands
101,2020-12-14,32490.4527421886,36982153864347.4,0.9834631872568107,4.511755763116737,13.567992201148758,east midlands
102,2020-12-15,34538.118251736654,39312902578060.84,1.0123010641787697,4.538298672109568,13.59453511014159,east midlands
103,2020-12-16,36585.78376128471,41643651291774.28,1.041138941100729,4.563312363170289,13.619548801202312,east midlands
104,2020-12-17,39928.966029495714,45449017810382.2,1.069976818022688,4.601288064176344,13.657524502208364,east midlands
105,2020-12-18,43272.14829770672,49254384328990.12,1.0988146949446471,4.63620845680444,13.692444894836461,east midlands
106,2020-12-19,38633.44927083276,43974400005487.72,1.099010887355535,4.586963484546971,13.643199922578992,east midlands
107,2020-12-20,33994.7502439588,38694415681985.32,1.099207079766423,4.5314118548035855,13.587648292835608,east midlands
108,2020-12-21,56502.8851886657,39653204998861.85,1.099403272177311,4.752070624625189,13.598278295236662,east midlands
109,2020-12-22,48629.57539225354,43021946946639.195,1.099599464588199,4.686900477554887,13.633690060376157,east midlands
110,2020-12-23,40756.265595841374,46390688894416.54,1.099795656999087,4.610194383739213,13.666430821771234,east midlands
111,2020-12-24,37189.21763418348,42330507966612.914,1.1090994435516208,4.570417042012349,13.62665348004437,east midlands
112,2020-12-25,33622.16967252558,38270327038809.3,1.1184032301041547,4.526625735468762,13.582862173500784,east midlands
113,2020-12-26,30055.12171086769,34210146111005.67,1.1277070166566885,4.477918491022027,13.534154929054049,east midlands
114,2020-12-27,26488.073749209794,30149965183202.055,1.1370108032092223,4.423050376926671,13.479286814958693,east midlands
115,2020-12-28,22921.0257875519,26089784255398.43,1.1463145897617564,4.360234049765886,13.416470487797907,east midlands
116,2020-12-29,19353.977825894006,22029603327594.81,1.1556183763142902,4.2867702391374625,13.343006677169484,east midlands
117,2020-12-30,15786.92986423611,17969422399791.188,1.164922162866824,4.198297679554695,13.254534117586717,east midlands
118,2020-12-31,37635.18946918234,31801736305114.07,1.1742259494193579,4.5755941067716,13.502450832158782,east midlands
119,2021-01-01,59483.44907412857,45634050210436.95,1.1835297359718917,4.77439614260771,13.659289015912316,east midlands
