,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
91,2020-12-04,2886.744736731289,11934611357206.408,0.8500126560643524,3.460408382657888,13.076808281057993,west midlands
92,2020-12-05,28223.491112572618,110918891587272.97,0.8571520249065515,4.450610732917639,14.045005521021798,west midlands
93,2020-12-06,53560.23748841394,209903171817339.53,0.8642913937487506,4.728842494024793,14.322019001194885,west midlands
94,2020-12-07,52230.31729582875,215934762106856.88,0.8714307625909498,4.71792266415614,14.334322562556245,west midlands
95,2020-12-08,48567.64893054097,195958942452699.5,0.878570131433149,4.686347080594594,14.292165086998846,west midlands
96,2020-12-09,44904.980565253194,175983122798542.16,0.8857095002753481,4.652294512763839,14.24547101993393,west midlands
97,2020-12-10,32055.058404447773,125624133637180.8,0.8928488691175472,4.505896572506797,14.09907307967689,west midlands
98,2020-12-11,19205.136243642355,75265144475819.44,0.8999882379597464,4.283417392451582,13.876593899621675,west midlands
99,2020-12-12,20689.28004807472,81081520701761.22,0.9285554639728539,4.31574537821583,13.908921885385922,west midlands
100,2020-12-13,22173.423852507087,86897896927703.0,0.9571226899859616,4.345832758763662,13.939009265933754,west midlands
101,2020-12-14,46889.99163066742,183762403441446.25,0.9856899159990692,4.671080155222208,14.2642566623923,west midlands
102,2020-12-15,37638.20412008208,147504544355739.3,1.0142571420121769,4.575628893199816,14.168805400369909,west midlands
103,2020-12-16,28386.416609496748,111246685270032.39,1.0428243680252844,4.453110572344625,14.046287079514716,west midlands
104,2020-12-17,38783.996802761925,151994918738258.1,1.071391594038392,4.588652562348221,14.181829069518313,west midlands
105,2020-12-18,49181.5769960271,192743152206483.8,1.0999588200514996,4.691802450179278,14.28497895734937,west midlands
106,2020-12-19,50220.967184198686,202333914145550.06,1.0999684110500447,4.700885072349738,14.30606868302699,west midlands
107,2020-12-20,51260.35737237028,211924676084616.34,1.0999780020485899,4.709781629634167,14.326181528034272,west midlands
108,2020-12-21,5305.179846862456,21933099538298.695,1.099987593047135,3.724700111173462,13.341100009573566,west midlands
109,2020-12-22,5658.435713962112,22746493156493.625,1.0999971840456801,3.7526963861898515,13.356914450655596,west midlands
110,2020-12-23,6011.6915810617675,23559886774688.555,1.1000067750442253,3.7789966917953057,13.372173198965397,west midlands
111,2020-12-24,7820.21909346031,19379481819316.7,1.1093822433755787,3.8932189205467957,13.287342160433012,west midlands
112,2020-12-25,9628.746605858852,15199076863944.842,1.118757711706932,3.983569757780122,13.18181721129546,west midlands
113,2020-12-26,11437.274118257395,11018671908572.984,1.1281331800382857,4.058322530011066,13.042129251726573,west midlands
114,2020-12-27,13245.801630655938,6838266953201.13,1.137508648369639,4.122078246758234,12.834946050838928,west midlands
115,2020-12-28,71636.12448273449,264214746633328.97,1.1468841167009924,4.855132082463281,14.421957053258652,west midlands
116,2020-12-29,130026.44733481306,521591226313456.8,1.156259585032346,5.114031696640482,14.717330277517387,west midlands
117,2020-12-30,188416.7701868916,778967705993584.6,1.1656350533636994,5.275119554908527,14.891519453308632,west midlands
118,2020-12-31,162069.89664992338,665573945651366.8,1.1750105216950528,5.209702355175931,14.823196312860027,west midlands
