,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
58,2020-11-01,57057.648755915936,73152119682910.6,1.2997633953966792,4.75631387118768,13.864226914921398,south east
59,2020-11-02,56188.585063206956,72037915844384.42,1.299601911475995,4.749648095861076,13.857561139594795,south east
60,2020-11-03,52050.17152269608,66732164043992.53,1.2994404275553109,4.7164221649942535,13.824335208727971,south east
61,2020-11-04,47911.757982185205,61426412243600.63,1.2992789436346266,4.680442106319537,13.788355150053256,south east
62,2020-11-05,48172.68562825532,5375917563519.283,1.2991174597139423,4.682800858916033,12.730452600450683,south east
63,2020-11-06,89885.61005106752,115239990563848.3,1.298955975793258,4.953690170313491,14.06160321404721,south east
64,2020-11-07,73579.62755605864,72246260731293.66,1.2989519974636146,4.866757585197229,13.85881537411661,south east
65,2020-11-08,57273.64506104974,29252530898739.02,1.2989480191339713,4.757954823754585,13.466163446753459,south east
66,2020-11-09,75430.85100245157,96707921911048.19,1.2989440408043278,4.87754900740551,13.985462051139228,south east
67,2020-11-10,19928.60708279081,2223968778896.7896,1.2989400624746843,4.299476944591189,12.347128686125838,south east
68,2020-11-11,65319.28164841456,83744143211844.89,1.2989360841450408,4.815041399918808,13.922954443652527,south east
69,2020-11-12,19928.60708279081,2223968778896.7896,1.2989321058153975,4.299476944591189,12.347128686125838,south east
70,2020-11-13,31835.765611179853,40815802735731.45,1.298928127485754,4.5029152985759415,13.61082834230966,south east
71,2020-11-14,26875.396746368995,33831111427897.29,1.2846300755946045,4.429354884216199,13.529316265570246,south east
72,2020-11-15,21915.027881558137,26846420120063.12,1.2703320237034548,4.340742027524732,13.428886382186176,south east
73,2020-11-16,35116.06622956049,44703890597784.96,1.2560339718123052,4.545505859441316,13.650345321602206,south east
74,2020-11-17,11128.232760959228,1241875165778.2148,1.2417359199211555,4.046426200893318,12.094077942427969,south east
75,2020-11-18,33745.75890680977,43264555202787.68,1.227437868030006,4.52821919941573,13.636132243149449,south east
76,2020-11-19,11128.232760959228,1241875165778.2148,1.2131398161388562,4.046426200893318,12.094077942427969,south east
77,2020-11-20,30325.27946800851,38879247943624.086,1.1988417642477067,4.481804811875122,13.589717855608841,south east
78,2020-11-21,25792.419849427195,32493850982680.332,1.184402919448134,4.411492089635131,13.51180118445729,south east
79,2020-11-22,21259.56023084588,26108454021736.58,1.1699640746485613,4.327554276589333,13.416781156399471,south east
80,2020-11-23,17339.6616465324,22230726847060.92,1.1555252298489886,4.239040618718185,13.346953662451904,south east
81,2020-11-24,4990.006573994954,556868765636.8,1.1410863850494157,3.6981011177772682,11.745752859311919,south east
82,2020-11-25,42670.20272765785,54706351293594.9,1.126647540249843,4.630124706212816,13.738037749946534,south east
83,2020-11-26,4990.006573994954,556868765636.8,1.1122086954502703,3.6981011177772682,11.745752859311919,south east
84,2020-11-27,65913.21290469258,84505606947031.95,1.0977698506506977,4.818972481610899,13.926885525344618,south east
85,2020-11-28,41063.68149288192,52184159420648.95,1.0836054312173253,4.613457882695813,13.717538692269803,south east
86,2020-11-29,16214.15008107127,19862711894265.953,1.0694410117839532,4.209894188607213,13.298038543268657,south east
87,2020-11-30,38740.5835751112,49668289319028.42,1.0552765923505811,4.588166158498262,13.69607920223198,south east
88,2020-12-01,4449.07165357802,496502159510.01556,1.0411121729172088,3.648269400241853,11.695921141776504,south east
89,2020-12-02,20499.95123065216,26282451496268.707,1.0269477534838365,4.311752827871176,13.419665871604895,south east
90,2020-12-03,4449.07165357802,496502159510.01556,1.0127833340504644,3.648269400241853,11.695921141776504,south east
91,2020-12-04,14605.161693369204,18724895951322.035,0.9986189146170922,4.1645063693992155,13.272419413132933,south east
92,2020-12-05,30182.66896525285,37391089387157.84,0.9987772164167744,4.479757640530079,13.57276811848236,south east
93,2020-12-06,45760.176237136504,56057282822993.64,0.9989355182164565,4.6604876883957305,13.748632043057174,south east
94,2020-12-07,40162.47606338879,51491260502500.63,0.9990938200161388,4.603820479722568,13.711733523456287,south east
95,2020-12-08,6689.4680497911295,746523228058.9307,0.9992521218158209,3.825391583802852,11.873043325337502,south east
96,2020-12-09,50480.12711354458,64719251156238.33,0.9994104236155031,4.703120439830402,13.81103348356412,south east
97,2020-12-10,6689.4680497911295,746523228058.9307,0.9995687254151853,3.825391583802852,11.873043325337502,south east
98,2020-12-11,44724.04675485662,25394350881662.547,0.9997270272148675,4.650541092816437,13.404737116077197,south east
99,2020-12-12,75504.58682051784,77798054716959.03,1.0285597473384198,4.877973335342199,13.890968737911894,south east
100,2020-12-13,106285.12688617907,130201758552255.5,1.0573924674619721,5.0264724953494015,14.114616850010846,south east
101,2020-12-14,61167.57024635572,78421342570838.39,1.0862251875855244,4.786521229401543,13.89443427313526,south east
102,2020-12-15,10750.603403727224,1199732937925.0662,1.115057907709077,4.031432840768343,12.079084582302993,south east
103,2020-12-16,94166.35043746527,120728215892179.39,1.1438906278326293,4.973895738991606,14.081808782725325,south east
104,2020-12-17,10750.603403727224,1199732937925.0662,1.1727233479561816,4.031432840768343,12.079084582302993,south east
105,2020-12-18,143588.80743549895,184091455846381.12,1.201556068079734,5.157120588524349,14.265033632258067,south east
106,2020-12-19,127647.7106399447,160467331164220.62,1.2213327754215262,5.106013030144147,14.205386629642843,south east
107,2020-12-20,111706.61384439043,136843206482060.12,1.2411094827633187,5.04807888727039,14.136223241931834,south east
108,2020-12-21,109151.5617208642,61976347373352.93,1.260886190105111,5.038029953896752,13.79222597715751,south east
109,2020-12-22,5396.461298624677,602227812250.3583,1.2806628974469034,3.7321090668123733,11.779760808347024,south east
110,2020-12-23,48326.76277152461,61958479033604.664,1.3004396047886957,4.684187704355707,13.792100748089425,south east
